# x_m,y_m,w_tr_right_m,w_tr_left_m
1.1210,-4.6660,0.6963,0.6963
1.1300,-4.6660,0.6942,0.6942
1.1390,-4.6660,0.6921,0.6921
1.1480,-4.6570,0.6814,0.6814
1.1570,-4.6570,0.6795,0.6795
1.1660,-4.6570,0.6778,0.6778
1.1750,-4.6570,0.6762,0.6762
1.1840,-4.6480,0.6658,0.6658
1.1930,-4.6480,0.6644,0.6644
1.2020,-4.6480,0.6631,0.6631
1.2110,-4.6390,0.6530,0.6530
1.2200,-4.6390,0.6520,0.6520
1.2290,-4.6390,0.6511,0.6511
1.2380,-4.6390,0.6502,0.6502
1.2470,-4.6300,0.6406,0.6406
1.2560,-4.6300,0.6400,0.6400
1.2650,-4.6300,0.6396,0.6396
1.2740,-4.6300,0.6393,0.6393
1.2830,-4.6210,0.6301,0.6301
1.2920,-4.6210,0.6300,0.6300
1.3010,-4.6210,0.6300,0.6300
1.3100,-4.6210,0.6300,0.6300
1.3190,-4.6120,0.6210,0.6210
1.3280,-4.6120,0.6210,0.6210
1.3370,-4.6120,0.6210,0.6210
1.3460,-4.6120,0.6210,0.6210
1.3550,-4.6030,0.6120,0.6120
1.3640,-4.6030,0.6120,0.6120
1.3730,-4.6030,0.6120,0.6120
1.3820,-4.6030,0.6120,0.6120
1.3910,-4.5940,0.6030,0.6030
1.4000,-4.5940,0.6030,0.6030
1.4090,-4.5940,0.6030,0.6030
1.4180,-4.5850,0.5940,0.5940
1.4270,-4.5850,0.5940,0.5940
1.4360,-4.5850,0.5940,0.5940
1.4450,-4.5850,0.5940,0.5940
1.4540,-4.5760,0.5850,0.5850
1.4630,-4.5760,0.5850,0.5850
1.4720,-4.5760,0.5850,0.5850
1.4810,-4.5760,0.5850,0.5850
1.4900,-4.5670,0.5760,0.5760
1.4990,-4.5670,0.5760,0.5760
1.5080,-4.5670,0.5760,0.5760
1.5170,-4.5580,0.5670,0.5670
1.5260,-4.5580,0.5670,0.5670
1.5350,-4.5580,0.5670,0.5670
1.5440,-4.5580,0.5670,0.5670
1.5530,-4.5490,0.5581,0.5581
1.5620,-4.5490,0.5583,0.5583
1.5710,-4.5490,0.5587,0.5587
1.5800,-4.5490,0.5592,0.5592
1.5890,-4.5400,0.5508,0.5508
1.5980,-4.5400,0.5516,0.5516
1.6070,-4.5400,0.5526,0.5526
1.6160,-4.5310,0.5448,0.5448
1.6250,-4.5310,0.5460,0.5460
1.6340,-4.5310,0.5474,0.5474
1.6430,-4.5310,0.5490,0.5490
1.6520,-4.5220,0.5419,0.5419
1.6610,-4.5220,0.5437,0.5437
1.6700,-4.5220,0.5457,0.5457
1.6790,-4.5130,0.5392,0.5392
1.6880,-4.5130,0.5415,0.5415
1.6970,-4.5130,0.5440,0.5440
1.7060,-4.5040,0.5380,0.5380
1.7150,-4.5040,0.5407,0.5407
1.7240,-4.5040,0.5437,0.5437
1.7330,-4.5040,0.5467,0.5467
1.7420,-4.5040,0.5499,0.5499
1.7510,-4.4950,0.5449,0.5449
1.7600,-4.4950,0.5483,0.5483
1.7690,-4.4950,0.5519,0.5519
1.7780,-4.4950,0.5557,0.5557
1.7870,-4.4950,0.5595,0.5595
1.7960,-4.4950,0.5635,0.5635
1.8050,-4.4860,0.5595,0.5595
1.8140,-4.4860,0.5635,0.5635
1.8230,-4.4860,0.5676,0.5676
1.8320,-4.4770,0.5636,0.5636
1.8410,-4.4770,0.5667,0.5667
1.8500,-4.4770,0.5699,0.5699
1.8590,-4.4770,0.5733,0.5733
1.8680,-4.4680,0.5684,0.5684
1.8770,-4.4680,0.5720,0.5720
1.8860,-4.4680,0.5758,0.5758
1.8950,-4.4590,0.5716,0.5716
1.9040,-4.4590,0.5756,0.5756
1.9130,-4.4500,0.5718,0.5718
1.9220,-4.4500,0.5761,0.5761
1.9310,-4.4410,0.5727,0.5727
1.9400,-4.4410,0.5767,0.5767
1.9490,-4.4320,0.5720,0.5720
1.9580,-4.4230,0.5676,0.5676
1.9670,-4.4230,0.5716,0.5716
1.9760,-4.4140,0.5676,0.5676
1.9850,-4.4140,0.5716,0.5716
1.9940,-4.4050,0.5676,0.5676
2.0030,-4.4050,0.5716,0.5716
2.0120,-4.3960,0.5676,0.5676
2.0210,-4.3870,0.5638,0.5638
2.0300,-4.3870,0.5682,0.5682
2.0390,-4.3780,0.5649,0.5649
2.0480,-4.3690,0.5619,0.5619
2.0570,-4.3690,0.5667,0.5667
2.0660,-4.3600,0.5641,0.5641
2.0750,-4.3600,0.5692,0.5692
2.0840,-4.3510,0.5671,0.5671
2.0930,-4.3510,0.5716,0.5716
2.1020,-4.3420,0.5676,0.5676
2.1110,-4.3420,0.5692,0.5692
2.1200,-4.3330,0.5664,0.5664
2.1290,-4.3240,0.5607,0.5607
2.1380,-4.3240,0.5636,0.5636
2.1470,-4.3150,0.5583,0.5583
2.1560,-4.3060,0.5532,0.5532
2.1650,-4.2970,0.5483,0.5483
2.1740,-4.2970,0.5519,0.5519
2.1830,-4.2880,0.5475,0.5475
2.1920,-4.2880,0.5514,0.5514
2.2010,-4.2790,0.5474,0.5474
2.2100,-4.2790,0.5490,0.5490
2.2190,-4.2700,0.5419,0.5419
2.2280,-4.2610,0.5350,0.5350
2.2370,-4.2610,0.5370,0.5370
2.2460,-4.2520,0.5305,0.5305
2.2550,-4.2430,0.5232,0.5232
2.2640,-4.2430,0.5239,0.5239
2.2730,-4.2430,0.5248,0.5248
2.2820,-4.2340,0.5169,0.5169
2.2910,-4.2340,0.5180,0.5180
2.3000,-4.2250,0.5105,0.5105
2.3090,-4.2160,0.5031,0.5031
2.3180,-4.2160,0.5048,0.5048
2.3270,-4.2070,0.4979,0.4979
2.3360,-4.2070,0.4999,0.4999
2.3450,-4.1980,0.4934,0.4934
2.3540,-4.1980,0.4957,0.4957
2.3630,-4.1980,0.4983,0.4983
2.3720,-4.1890,0.4924,0.4924
2.3810,-4.1800,0.4867,0.4867
2.3900,-4.1800,0.4898,0.4898
2.3990,-4.1800,0.4930,0.4930
2.4080,-4.1710,0.4881,0.4881
2.4170,-4.1710,0.4916,0.4916
2.4260,-4.1620,0.4872,0.4872
2.4350,-4.1620,0.4911,0.4911
2.4440,-4.1530,0.4871,0.4871
2.4530,-4.1530,0.4911,0.4911
2.4620,-4.1530,0.4951,0.4951
2.4710,-4.1440,0.4913,0.4913
2.4800,-4.1440,0.4957,0.4957
2.4890,-4.1440,0.5001,0.5001
2.4980,-4.1440,0.5047,0.5047
2.5070,-4.1350,0.5018,0.5018
2.5160,-4.1350,0.5067,0.5067
2.5250,-4.1260,0.5043,0.5043
2.5340,-4.1260,0.5067,0.5067
2.5430,-4.1170,0.5076,0.5076
2.5520,-4.1170,0.5043,0.5043
2.5610,-4.1080,0.5067,0.5067
2.5700,-4.0990,0.5094,0.5094
2.5790,-4.0990,0.5047,0.5047
2.5880,-4.0900,0.5079,0.5079
2.5970,-4.0810,0.5095,0.5095
2.6060,-4.0720,0.5076,0.5076
2.6060,-4.0630,0.5091,0.5091
2.6150,-4.0540,0.5093,0.5093
2.6240,-4.0450,0.5076,0.5076
2.6330,-4.0360,0.5060,0.5060
2.6420,-4.0270,0.5047,0.5047
2.6510,-4.0180,0.5038,0.5038
2.6600,-4.0090,0.5031,0.5031
2.6690,-4.0000,0.4992,0.4992
2.6780,-3.9910,0.4951,0.4951
2.6870,-3.9820,0.4913,0.4913
2.6960,-3.9730,0.4878,0.4878
2.7050,-3.9640,0.4847,0.4847
2.7050,-3.9550,0.4894,0.4894
2.7140,-3.9460,0.4867,0.4867
2.7230,-3.9370,0.4844,0.4844
2.7320,-3.9280,0.4824,0.4824
2.7320,-3.9190,0.4878,0.4878
2.7410,-3.9100,0.4863,0.4863
2.7410,-3.9010,0.4852,0.4852
2.7500,-3.8920,0.4863,0.4863
2.7590,-3.8830,0.4878,0.4878
2.7680,-3.8740,0.4897,0.4897
2.7770,-3.8650,0.4871,0.4871
2.7860,-3.8560,0.4811,0.4811
2.7860,-3.8470,0.4838,0.4838
2.7950,-3.8380,0.4783,0.4783
2.8040,-3.8290,0.4725,0.4725
2.8130,-3.8200,0.4668,0.4668
2.8130,-3.8110,0.4698,0.4698
2.8220,-3.8020,0.4646,0.4646
2.8220,-3.7930,0.4680,0.4680
2.8310,-3.7840,0.4622,0.4622
2.8310,-3.7750,0.4633,0.4633
2.8400,-3.7660,0.4557,0.4557
2.8400,-3.7570,0.4572,0.4572
2.8490,-3.7480,0.4500,0.4500
2.8490,-3.7390,0.4501,0.4501
2.8490,-3.7300,0.4504,0.4504
2.8580,-3.7210,0.4418,0.4418
2.8580,-3.7120,0.4425,0.4425
2.8670,-3.7030,0.4343,0.4343
2.8670,-3.6940,0.4354,0.4354
2.8670,-3.6850,0.4366,0.4366
2.8760,-3.6760,0.4291,0.4291
2.8760,-3.6670,0.4307,0.4307
2.8850,-3.6580,0.4237,0.4237
2.8850,-3.6490,0.4257,0.4257
2.8850,-3.6400,0.4279,0.4279
2.8850,-3.6310,0.4302,0.4302
2.8940,-3.6220,0.4241,0.4241
2.8940,-3.6130,0.4269,0.4269
2.8940,-3.6040,0.4298,0.4298
2.9030,-3.5950,0.4245,0.4245
2.9030,-3.5860,0.4279,0.4279
2.9030,-3.5770,0.4302,0.4302
2.9120,-3.5680,0.4241,0.4241
2.9120,-3.5590,0.4269,0.4269
2.9120,-3.5500,0.4298,0.4298
2.9210,-3.5410,0.4245,0.4245
2.9210,-3.5320,0.4279,0.4279
2.9210,-3.5230,0.4313,0.4313
2.9210,-3.5140,0.4335,0.4335
2.9300,-3.5050,0.4254,0.4254
2.9300,-3.4960,0.4264,0.4264
2.9300,-3.4870,0.4277,0.4277
2.9390,-3.4780,0.4202,0.4202
2.9390,-3.4690,0.4218,0.4218
2.9480,-3.4600,0.4149,0.4149
2.9480,-3.4510,0.4169,0.4169
2.9570,-3.4420,0.4105,0.4105
2.9570,-3.4330,0.4129,0.4129
2.9570,-3.4240,0.4156,0.4156
2.9660,-3.4150,0.4099,0.4099
2.9660,-3.4060,0.4129,0.4129
2.9750,-3.3970,0.4070,0.4070
2.9750,-3.3880,0.4099,0.4099
2.9840,-3.3790,0.4045,0.4045
2.9840,-3.3700,0.4078,0.4078
2.9840,-3.3610,0.4113,0.4113
2.9840,-3.3520,0.4149,0.4149
2.9840,-3.3430,0.4187,0.4187
2.9930,-3.3340,0.4146,0.4146
2.9930,-3.3250,0.4187,0.4187
2.9930,-3.3160,0.4188,0.4188
3.0020,-3.3070,0.4188,0.4188
3.0020,-3.2980,0.4187,0.4187
3.0110,-3.2890,0.4198,0.4198
3.0110,-3.2800,0.4187,0.4187
3.0110,-3.2710,0.4149,0.4149
3.0200,-3.2620,0.4195,0.4195
3.0200,-3.2530,0.4161,0.4161
3.0290,-3.2440,0.4214,0.4214
3.0290,-3.2350,0.4184,0.4184
3.0380,-3.2260,0.4226,0.4226
3.0380,-3.2170,0.4187,0.4187
3.0470,-3.2080,0.4226,0.4226
3.0560,-3.1990,0.4268,0.4268
3.0560,-3.1900,0.4231,0.4231
3.0560,-3.1810,0.4195,0.4195
3.0650,-3.1720,0.4245,0.4245
3.0650,-3.1630,0.4214,0.4214
3.0740,-3.1540,0.4267,0.4267
3.0740,-3.1450,0.4226,0.4226
3.0740,-3.1360,0.4187,0.4187
3.0830,-3.1270,0.4226,0.4226
3.0830,-3.1180,0.4187,0.4187
3.0830,-3.1090,0.4149,0.4149
3.0830,-3.1000,0.4113,0.4113
3.0920,-3.0910,0.4161,0.4161
3.0920,-3.0820,0.4129,0.4129
3.0920,-3.0730,0.4099,0.4099
3.0920,-3.0640,0.4070,0.4070
3.0920,-3.0550,0.4043,0.4043
3.1010,-3.0460,0.4099,0.4099
3.1010,-3.0370,0.4070,0.4070
3.1010,-3.0280,0.4043,0.4043
3.1100,-3.0190,0.4105,0.4105
3.1100,-3.0100,0.4082,0.4082
3.1100,-3.0010,0.4061,0.4061
3.1100,-2.9920,0.4042,0.4042
3.1190,-2.9830,0.4114,0.4114
3.1190,-2.9740,0.4099,0.4099
3.1190,-2.9650,0.4086,0.4086
3.1190,-2.9560,0.4075,0.4075
3.1280,-2.9470,0.4156,0.4156
3.1280,-2.9380,0.4149,0.4149
3.1280,-2.9290,0.4144,0.4144
3.1280,-2.9200,0.4141,0.4141
3.1280,-2.9110,0.4140,0.4140
3.1370,-2.9020,0.4230,0.4230
3.1370,-2.8930,0.4230,0.4230
3.1370,-2.8840,0.4230,0.4230
3.1370,-2.8750,0.4230,0.4230
3.1460,-2.8660,0.4320,0.4320
3.1460,-2.8570,0.4320,0.4320
3.1460,-2.8480,0.4320,0.4320
3.1460,-2.8390,0.4320,0.4320
3.1550,-2.8300,0.4410,0.4410
3.1550,-2.8210,0.4410,0.4410
3.1550,-2.8120,0.4410,0.4410
3.1640,-2.8030,0.4500,0.4500
3.1640,-2.7940,0.4500,0.4500
3.1640,-2.7850,0.4500,0.4500
3.1640,-2.7760,0.4500,0.4500
3.1640,-2.7670,0.4500,0.4500
3.1730,-2.7580,0.4590,0.4590
3.1730,-2.7490,0.4590,0.4590
3.1730,-2.7400,0.4590,0.4590
3.1730,-2.7310,0.4590,0.4590
3.1730,-2.7220,0.4590,0.4590
3.1820,-2.7130,0.4680,0.4680
3.1820,-2.7040,0.4680,0.4680
3.1820,-2.6950,0.4680,0.4680
3.1820,-2.6860,0.4680,0.4680
3.1820,-2.6770,0.4680,0.4680
3.1910,-2.6680,0.4770,0.4770
3.1910,-2.6590,0.4770,0.4770
3.1910,-2.6500,0.4766,0.4766
3.1910,-2.6410,0.4750,0.4750
3.1910,-2.6320,0.4735,0.4735
3.1910,-2.6230,0.4722,0.4722
3.2000,-2.6140,0.4800,0.4800
3.2000,-2.6050,0.4784,0.4784
3.2000,-2.5960,0.4766,0.4766
3.2000,-2.5870,0.4750,0.4750
3.2000,-2.5780,0.4735,0.4735
3.2090,-2.5690,0.4803,0.4803
3.2090,-2.5600,0.4784,0.4784
3.2090,-2.5510,0.4766,0.4766
3.2090,-2.5420,0.4750,0.4750
3.2180,-2.5330,0.4824,0.4824
3.2180,-2.5240,0.4811,0.4811
3.2180,-2.5150,0.4800,0.4800
3.2180,-2.5060,0.4791,0.4791
3.2180,-2.4970,0.4784,0.4784
3.2270,-2.4880,0.4867,0.4867
3.2270,-2.4790,0.4863,0.4863
3.2270,-2.4700,0.4861,0.4861
3.2270,-2.4610,0.4860,0.4860
3.2270,-2.4520,0.4860,0.4860
3.2360,-2.4430,0.4950,0.4950
3.2360,-2.4340,0.4950,0.4950
3.2360,-2.4250,0.4950,0.4950
3.2360,-2.4160,0.4950,0.4950
3.2360,-2.4070,0.4951,0.4951
3.2450,-2.3980,0.5043,0.5043
3.2450,-2.3890,0.5047,0.5047
3.2450,-2.3800,0.5053,0.5053
3.2450,-2.3710,0.5060,0.5060
3.2540,-2.3620,0.5158,0.5158
3.2540,-2.3530,0.5169,0.5169
3.2630,-2.3440,0.5269,0.5269
3.2630,-2.3350,0.5282,0.5282
3.2720,-2.3260,0.5386,0.5386
3.2720,-2.3170,0.5401,0.5401
3.2720,-2.3080,0.5419,0.5419
3.2810,-2.2990,0.5525,0.5525
3.2810,-2.2900,0.5545,0.5545
3.2900,-2.2810,0.5654,0.5654
3.2900,-2.2720,0.5676,0.5676
3.2990,-2.2630,0.5786,0.5786
3.2990,-2.2540,0.5805,0.5805
3.3080,-2.2450,0.5906,0.5906
3.3080,-2.2360,0.5919,0.5919
3.3170,-2.2270,0.6022,0.6022
3.3170,-2.2180,0.6037,0.6037
3.3260,-2.2090,0.6142,0.6142
3.3260,-2.2000,0.6160,0.6160
3.3260,-2.1910,0.6152,0.6152
3.3350,-2.1820,0.6199,0.6199
3.3350,-2.1730,0.6160,0.6160
3.3350,-2.1640,0.6123,0.6123
3.3350,-2.1550,0.6086,0.6086
3.3440,-2.1460,0.6134,0.6134
3.3440,-2.1370,0.6100,0.6100
3.3530,-2.1280,0.6152,0.6152
3.3530,-2.1190,0.6121,0.6121
3.3530,-2.1100,0.6091,0.6091
3.3530,-2.1010,0.6062,0.6062
3.3620,-2.0920,0.6118,0.6118
3.3620,-2.0830,0.6079,0.6079
3.3710,-2.0740,0.6123,0.6123
3.3710,-2.0650,0.6086,0.6086
3.3710,-2.0560,0.6051,0.6051
3.3710,-2.0470,0.6017,0.6017
3.3800,-2.0380,0.6067,0.6067
3.3800,-2.0290,0.6036,0.6036
3.3890,-2.0200,0.6091,0.6091
3.3890,-2.0110,0.6062,0.6062
3.3980,-2.0020,0.6121,0.6121
3.3980,-1.9930,0.6095,0.6095
3.3980,-1.9840,0.6070,0.6070
3.3980,-1.9750,0.6047,0.6047
3.3980,-1.9660,0.6025,0.6025
3.4070,-1.9570,0.6091,0.6091
3.4070,-1.9480,0.6072,0.6072
3.4070,-1.9390,0.6054,0.6054
3.4070,-1.9300,0.6037,0.6037
3.4070,-1.9210,0.6022,0.6022
3.4070,-1.9120,0.6008,0.6008
3.4070,-1.9030,0.5995,0.5995
3.4070,-1.8940,0.5983,0.5983
3.4070,-1.8850,0.5973,0.5973
3.4070,-1.8760,0.5964,0.5964
3.4070,-1.8670,0.5957,0.5957
3.4070,-1.8580,0.5951,0.5951
3.4070,-1.8490,0.5946,0.5946
3.4070,-1.8400,0.5943,0.5943
3.4070,-1.8310,0.5933,0.5933
3.4070,-1.8220,0.5919,0.5919
3.4070,-1.8130,0.5906,0.5906
3.4070,-1.8040,0.5894,0.5894
3.4070,-1.7950,0.5884,0.5884
3.3980,-1.7860,0.5785,0.5785
3.3980,-1.7770,0.5772,0.5772
3.4070,-1.7680,0.5836,0.5836
3.4070,-1.7590,0.5810,0.5810
3.4070,-1.7500,0.5786,0.5786
3.4070,-1.7410,0.5763,0.5763
3.4070,-1.7320,0.5741,0.5741
3.4070,-1.7230,0.5720,0.5720
3.4070,-1.7140,0.5701,0.5701
3.4070,-1.7050,0.5684,0.5684
3.4070,-1.6960,0.5667,0.5667
3.4070,-1.6870,0.5652,0.5652
3.4070,-1.6780,0.5638,0.5638
3.4070,-1.6690,0.5626,0.5626
3.4160,-1.6600,0.5607,0.5607
3.4160,-1.6510,0.5579,0.5579
3.4160,-1.6420,0.5552,0.5552
3.4160,-1.6330,0.5522,0.5522
3.4160,-1.6240,0.5493,0.5493
3.4160,-1.6150,0.5466,0.5466
3.4250,-1.6060,0.5352,0.5352
3.4250,-1.5970,0.5322,0.5322
3.4250,-1.5880,0.5294,0.5294
3.4250,-1.5790,0.5267,0.5267
3.4250,-1.5700,0.5242,0.5242
3.4250,-1.5610,0.5215,0.5215
3.4250,-1.5520,0.5183,0.5183
3.4250,-1.5430,0.5152,0.5152
3.4250,-1.5340,0.5123,0.5123
