# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.6200,-4.5800,0.5000,0.5000
-0.6100,-4.5800,0.5000,0.5000
-0.6000,-4.5800,0.5000,0.5000
-0.5900,-4.5800,0.5000,0.5000
-0.5800,-4.5900,0.4900,0.4900
-0.5700,-4.5900,0.4900,0.4900
-0.5600,-4.5900,0.4900,0.4900
-0.5500,-4.5900,0.4900,0.4900
-0.5400,-4.5900,0.4900,0.4900
-0.5300,-4.6000,0.4800,0.4800
-0.5200,-4.6000,0.4800,0.4800
-0.5100,-4.6000,0.4800,0.4800
-0.5000,-4.6000,0.4800,0.4800
-0.4900,-4.6000,0.4800,0.4800
-0.4800,-4.6000,0.4800,0.4800
-0.4700,-4.6000,0.4800,0.4800
-0.4600,-4.6000,0.4800,0.4800
-0.4500,-4.6100,0.4700,0.4700
-0.4400,-4.6100,0.4700,0.4700
-0.4300,-4.6100,0.4700,0.4700
-0.4200,-4.6100,0.4700,0.4700
-0.4100,-4.6100,0.4700,0.4700
-0.4000,-4.6100,0.4700,0.4700
-0.3900,-4.6100,0.4700,0.4700
-0.3800,-4.6100,0.4700,0.4700
-0.3700,-4.6100,0.4700,0.4700
-0.3600,-4.6100,0.4700,0.4700
-0.3500,-4.6100,0.4700,0.4700
-0.3400,-4.6100,0.4700,0.4700
-0.3300,-4.6100,0.4700,0.4700
-0.3200,-4.6100,0.4700,0.4700
-0.3100,-4.6100,0.4700,0.4700
-0.3000,-4.6100,0.4700,0.4700
-0.2900,-4.6100,0.4700,0.4700
-0.2800,-4.6100,0.4700,0.4700
-0.2700,-4.6100,0.4700,0.4700
-0.2600,-4.6200,0.4600,0.4600
-0.2500,-4.6200,0.4600,0.4600
-0.2400,-4.6200,0.4600,0.4600
-0.2300,-4.6200,0.4600,0.4600
-0.2200,-4.6200,0.4600,0.4600
-0.2100,-4.6200,0.4600,0.4600
-0.2000,-4.6200,0.4600,0.4600
-0.1900,-4.6200,0.4600,0.4600
-0.1800,-4.6200,0.4600,0.4600
-0.1700,-4.6200,0.4600,0.4600
-0.1600,-4.6200,0.4600,0.4600
-0.1500,-4.6200,0.4601,0.4601
-0.1400,-4.6200,0.4604,0.4604
-0.1300,-4.6200,0.4610,0.4610
-0.1200,-4.6200,0.4617,0.4617
-0.1100,-4.6200,0.4627,0.4627
-0.1000,-4.6200,0.4639,0.4639
-0.0900,-4.6200,0.4653,0.4653
-0.0800,-4.6200,0.4669,0.4669
-0.0700,-4.6200,0.4687,0.4687
-0.0600,-4.6200,0.4700,0.4700
-0.0500,-4.6200,0.4701,0.4701
-0.0400,-4.6200,0.4704,0.4704
-0.0300,-4.6200,0.4710,0.4710
-0.0200,-4.6200,0.4717,0.4717
-0.0100,-4.6200,0.4727,0.4727
0.0000,-4.6200,0.4738,0.4738
0.0100,-4.6200,0.4752,0.4752
0.0200,-4.6200,0.4768,0.4768
0.0300,-4.6200,0.4752,0.4752
0.0400,-4.6200,0.4738,0.4738
0.0500,-4.6200,0.4727,0.4727
0.0600,-4.6200,0.4717,0.4717
0.0700,-4.6200,0.4710,0.4710
0.0800,-4.6200,0.4704,0.4704
0.0900,-4.6200,0.4701,0.4701
0.1000,-4.6200,0.4700,0.4700
0.1100,-4.6200,0.4700,0.4700
0.1200,-4.6200,0.4700,0.4700
0.1300,-4.6200,0.4700,0.4700
0.1400,-4.6200,0.4700,0.4700
0.1500,-4.6200,0.4700,0.4700
0.1600,-4.6200,0.4700,0.4700
0.1700,-4.6200,0.4700,0.4700
0.1800,-4.6200,0.4700,0.4700
0.1900,-4.6200,0.4700,0.4700
0.2000,-4.6200,0.4700,0.4700
0.2100,-4.6200,0.4701,0.4701
0.2200,-4.6200,0.4704,0.4704
0.2300,-4.6200,0.4710,0.4710
0.2400,-4.6200,0.4717,0.4717
0.2500,-4.6200,0.4727,0.4727
0.2600,-4.6200,0.4738,0.4738
0.2700,-4.6200,0.4752,0.4752
0.2800,-4.6200,0.4768,0.4768
0.2900,-4.6200,0.4785,0.4785
0.3000,-4.6200,0.4805,0.4805
0.3100,-4.6200,0.4827,0.4827
0.3200,-4.6300,0.4925,0.4925
0.3300,-4.6300,0.4916,0.4916
0.3400,-4.6300,0.4909,0.4909
0.3500,-4.6300,0.4904,0.4904
0.3600,-4.6300,0.4901,0.4901
0.3700,-4.6300,0.4900,0.4900
0.3800,-4.6400,0.5000,0.5000
0.3900,-4.6400,0.5000,0.5000
0.4000,-4.6400,0.5000,0.5000
0.4100,-4.6400,0.5000,0.5000
0.4200,-4.6400,0.5001,0.5001
0.4300,-4.6400,0.5004,0.5004
0.4400,-4.6400,0.5009,0.5009
0.4500,-4.6400,0.5016,0.5016
0.4600,-4.6400,0.5025,0.5025
0.4700,-4.6400,0.5036,0.5036
0.4800,-4.6400,0.5036,0.5036
0.4900,-4.6400,0.5025,0.5025
0.5000,-4.6400,0.5016,0.5016
0.5100,-4.6400,0.5009,0.5009
0.5200,-4.6400,0.5004,0.5004
0.5300,-4.6400,0.5001,0.5001
0.5400,-4.6400,0.5000,0.5000
0.5500,-4.6400,0.5000,0.5000
0.5600,-4.6400,0.5000,0.5000
0.5700,-4.6400,0.5000,0.5000
0.5800,-4.6400,0.5001,0.5001
0.5900,-4.6400,0.5004,0.5004
0.6000,-4.6400,0.5009,0.5009
0.6100,-4.6400,0.5016,0.5016
0.6200,-4.6400,0.5025,0.5025
0.6300,-4.6500,0.5135,0.5135
0.6400,-4.6500,0.5148,0.5148
0.6500,-4.6500,0.5135,0.5135
0.6600,-4.6500,0.5124,0.5124
0.6700,-4.6500,0.5116,0.5116
0.6800,-4.6600,0.5192,0.5192
0.6900,-4.6600,0.5204,0.5204
0.7000,-4.6600,0.5201,0.5201
0.7100,-4.6600,0.5200,0.5200
0.7200,-4.6600,0.5200,0.5200
0.7300,-4.6600,0.5200,0.5200
0.7400,-4.6600,0.5200,0.5200
0.7500,-4.6600,0.5201,0.5201
0.7600,-4.6600,0.5204,0.5204
0.7700,-4.6600,0.5209,0.5209
0.7800,-4.6600,0.5215,0.5215
0.7900,-4.6600,0.5224,0.5224
0.8000,-4.6600,0.5235,0.5235
0.8100,-4.6600,0.5235,0.5235
0.8200,-4.6600,0.5224,0.5224
0.8300,-4.6600,0.5215,0.5215
0.8400,-4.6600,0.5209,0.5209
0.8500,-4.6600,0.5204,0.5204
0.8600,-4.6600,0.5201,0.5201
0.8700,-4.6600,0.5200,0.5200
0.8800,-4.6600,0.5200,0.5200
0.8900,-4.6600,0.5200,0.5200
0.9000,-4.6600,0.5200,0.5200
0.9100,-4.6600,0.5200,0.5200
0.9200,-4.6600,0.5201,0.5201
0.9300,-4.6600,0.5204,0.5204
0.9400,-4.6600,0.5209,0.5209
0.9500,-4.6600,0.5215,0.5215
0.9600,-4.6600,0.5224,0.5224
0.9700,-4.6600,0.5217,0.5217
0.9800,-4.6600,0.5197,0.5197
0.9900,-4.6700,0.5277,0.5277
1.0000,-4.6700,0.5261,0.5261
1.0100,-4.6700,0.5247,0.5247
1.0200,-4.6700,0.5235,0.5235
1.0300,-4.6700,0.5224,0.5224
1.0400,-4.6700,0.5215,0.5215
1.0500,-4.6700,0.5209,0.5209
1.0600,-4.6800,0.5247,0.5247
1.0700,-4.6800,0.5261,0.5261
1.0800,-4.6800,0.5277,0.5277
1.0900,-4.6800,0.5295,0.5295
1.1000,-4.6800,0.5300,0.5300
1.1100,-4.6800,0.5300,0.5300
1.1200,-4.6800,0.5300,0.5300
1.1300,-4.6800,0.5300,0.5300
1.1400,-4.6800,0.5300,0.5300
1.1500,-4.6800,0.5300,0.5300
1.1600,-4.6800,0.5300,0.5300
1.1700,-4.6800,0.5300,0.5300
1.1800,-4.6800,0.5300,0.5300
1.1900,-4.6800,0.5300,0.5300
1.2000,-4.6800,0.5300,0.5300
1.2100,-4.6800,0.5300,0.5300
1.2200,-4.6800,0.5300,0.5300
1.2300,-4.6800,0.5300,0.5300
1.2400,-4.6800,0.5300,0.5300
1.2500,-4.6800,0.5300,0.5300
1.2600,-4.6800,0.5300,0.5300
1.2700,-4.6800,0.5300,0.5300
1.2800,-4.6800,0.5300,0.5300
1.2900,-4.6800,0.5300,0.5300
1.3000,-4.6800,0.5300,0.5300
1.3100,-4.6800,0.5300,0.5300
