# x_m,y_m,w_tr_right_m,w_tr_left_m
2.8960,-4.8280,0.3681,0.3681
2.9080,-4.8280,0.3722,0.3722
2.9200,-4.8280,0.3759,0.3759
2.9320,-4.8280,0.3795,0.3795
2.9440,-4.8160,0.3722,0.3722
2.9560,-4.8160,0.3766,0.3766
2.9680,-4.8160,0.3814,0.3814
2.9800,-4.8160,0.3795,0.3795
2.9920,-4.8160,0.3759,0.3759
3.0040,-4.8040,0.3834,0.3834
3.0160,-4.7920,0.3812,0.3812
3.0280,-4.7920,0.3864,0.3864
3.0400,-4.7800,0.3812,0.3812
3.0520,-4.7800,0.3870,0.3870
3.0640,-4.7680,0.3829,0.3829
3.0760,-4.7680,0.3864,0.3864
3.0880,-4.7560,0.3864,0.3864
3.1000,-4.7560,0.3829,0.3829
3.1120,-4.7440,0.3870,0.3870
3.1240,-4.7320,0.3907,0.3907
3.1360,-4.7200,0.3903,0.3903
3.1480,-4.7200,0.3842,0.3842
3.1600,-4.7080,0.3864,0.3864
3.1720,-4.6960,0.3894,0.3894
3.1840,-4.6840,0.3931,0.3931
3.1960,-4.6720,0.3975,0.3975
3.2080,-4.6600,0.4025,0.4025
3.2200,-4.6600,0.3973,0.3973
3.2320,-4.6480,0.4034,0.4034
3.2440,-4.6360,0.4080,0.4080
3.2560,-4.6240,0.4133,0.4133
3.2680,-4.6120,0.4191,0.4191
3.2680,-4.6000,0.4227,0.4227
3.2800,-4.5880,0.4261,0.4261
3.2920,-4.5760,0.4302,0.4302
3.2920,-4.5640,0.4243,0.4243
3.2920,-4.5520,0.4186,0.4186
3.3040,-4.5400,0.4241,0.4241
3.3040,-4.5280,0.4191,0.4191
3.3040,-4.5160,0.4145,0.4145
3.3160,-4.5040,0.4214,0.4214
3.3160,-4.4920,0.4174,0.4174
3.3160,-4.4800,0.4138,0.4138
3.3280,-4.4680,0.4214,0.4214
3.3280,-4.4560,0.4174,0.4174
3.3280,-4.4440,0.4138,0.4138
3.3400,-4.4320,0.4221,0.4221
3.3400,-4.4200,0.4191,0.4191
3.3400,-4.4080,0.4166,0.4166
3.3520,-4.3960,0.4261,0.4261
3.3520,-4.3840,0.4243,0.4243
3.3520,-4.3720,0.4227,0.4227
3.3520,-4.3600,0.4215,0.4215
3.3520,-4.3480,0.4207,0.4207
3.3640,-4.3360,0.4322,0.4322
3.3640,-4.3240,0.4320,0.4320
3.3640,-4.3120,0.4320,0.4320
3.3640,-4.3000,0.4320,0.4320
3.3760,-4.2880,0.4440,0.4440
3.3760,-4.2760,0.4440,0.4440
3.3760,-4.2640,0.4440,0.4440
3.3760,-4.2520,0.4440,0.4440
3.3760,-4.2400,0.4440,0.4440
3.3880,-4.2280,0.4562,0.4562
3.3880,-4.2160,0.4566,0.4566
3.3880,-4.2040,0.4574,0.4574
3.3880,-4.1920,0.4585,0.4585
3.3880,-4.1800,0.4599,0.4599
3.3880,-4.1680,0.4616,0.4616
3.3760,-4.1560,0.4519,0.4519
3.3760,-4.1440,0.4543,0.4543
3.3760,-4.1320,0.4569,0.4569
3.3760,-4.1200,0.4599,0.4599
3.3760,-4.1080,0.4632,0.4632
3.3640,-4.0960,0.4554,0.4554
3.3640,-4.0840,0.4593,0.4593
3.3640,-4.0720,0.4632,0.4632
3.3520,-4.0600,0.4554,0.4554
3.3520,-4.0480,0.4593,0.4593
3.3520,-4.0360,0.4635,0.4635
3.3400,-4.0240,0.4569,0.4569
3.3400,-4.0120,0.4618,0.4618
3.3400,-4.0000,0.4669,0.4669
3.3400,-3.9880,0.4723,0.4723
3.3400,-3.9760,0.4777,0.4777
3.3280,-3.9640,0.4723,0.4723
3.3280,-3.9520,0.4779,0.4779
3.3280,-3.9400,0.4837,0.4837
3.3280,-3.9280,0.4860,0.4860
3.3280,-3.9160,0.4795,0.4795
3.3160,-3.9040,0.4837,0.4837
3.3040,-3.8920,0.4885,0.4885
3.3040,-3.8800,0.4830,0.4830
3.2920,-3.8680,0.4886,0.4886
3.2920,-3.8560,0.4837,0.4837
3.2800,-3.8440,0.4902,0.4902
3.2800,-3.8320,0.4860,0.4860
3.2680,-3.8200,0.4933,0.4933
3.2560,-3.8080,0.4994,0.4994
3.2440,-3.7960,0.5013,0.5013
3.2320,-3.7840,0.4994,0.4994
3.2200,-3.7720,0.4961,0.4961
3.2080,-3.7600,0.4926,0.4926
3.1960,-3.7600,0.4933,0.4933
3.1840,-3.7480,0.4948,0.4948
3.1720,-3.7360,0.4942,0.4942
3.1600,-3.7240,0.4898,0.4898
3.1480,-3.7120,0.4860,0.4860
3.1360,-3.7000,0.4827,0.4827
3.1240,-3.6880,0.4800,0.4800
3.1120,-3.6880,0.4873,0.4873
3.1000,-3.6760,0.4855,0.4855
3.0880,-3.6640,0.4827,0.4827
3.0760,-3.6640,0.4837,0.4837
3.0640,-3.6520,0.4837,0.4837
3.0520,-3.6400,0.4837,0.4837
3.0400,-3.6280,0.4837,0.4837
3.0280,-3.6160,0.4837,0.4837
3.0160,-3.6040,0.4837,0.4837
3.0040,-3.6040,0.4764,0.4764
2.9920,-3.5920,0.4779,0.4779
2.9920,-3.5800,0.4843,0.4843
2.9800,-3.5680,0.4855,0.4855
2.9680,-3.5560,0.4873,0.4873
2.9560,-3.5560,0.4860,0.4860
2.9440,-3.5440,0.4897,0.4897
2.9320,-3.5320,0.4926,0.4926
2.9200,-3.5200,0.4961,0.4961
2.9080,-3.5080,0.4994,0.4994
2.8960,-3.4960,0.5007,0.5007
2.8960,-3.4840,0.4948,0.4948
2.8840,-3.4720,0.4968,0.4968
2.8720,-3.4600,0.4994,0.4994
2.8720,-3.4480,0.4926,0.4926
2.8600,-3.4360,0.4961,0.4961
2.8480,-3.4240,0.5001,0.5001
2.8360,-3.4120,0.5047,0.5047
2.8360,-3.4000,0.4991,0.4991
2.8240,-3.3880,0.5046,0.5046
2.8120,-3.3760,0.5091,0.5091
2.8120,-3.3640,0.5046,0.5046
2.8000,-3.3520,0.5013,0.5013
2.8000,-3.3400,0.5037,0.5037
2.7880,-3.3280,0.4948,0.4948
2.7760,-3.3160,0.4863,0.4863
2.7760,-3.3040,0.4897,0.4897
2.7760,-3.2920,0.4933,0.4933
2.7640,-3.2800,0.4860,0.4860
2.7640,-3.2680,0.4902,0.4902
2.7640,-3.2560,0.4948,0.4948
2.7520,-3.2440,0.4863,0.4863
2.7520,-3.2320,0.4897,0.4897
2.7400,-3.2200,0.4819,0.4819
2.7400,-3.2080,0.4860,0.4860
2.7400,-3.1960,0.4897,0.4897
2.7400,-3.1840,0.4902,0.4902
2.7400,-3.1720,0.4860,0.4860
2.7400,-3.1600,0.4819,0.4819
2.7400,-3.1480,0.4782,0.4782
2.7400,-3.1360,0.4747,0.4747
2.7400,-3.1240,0.4715,0.4715
