# x_m,y_m,w_tr_right_m,w_tr_left_m
0.6100,-2.7700,0.1900,0.1900
0.6200,-2.7700,0.1900,0.1900
0.6300,-2.7700,0.1900,0.1900
0.6400,-2.7700,0.1900,0.1900
0.6500,-2.7700,0.1900,0.1900
0.6600,-2.7700,0.1900,0.1900
0.6700,-2.7700,0.1901,0.1901
0.6800,-2.7700,0.1900,0.1900
0.6900,-2.7700,0.1900,0.1900
0.7000,-2.7700,0.1900,0.1900
0.7100,-2.7700,0.1900,0.1900
0.7200,-2.7700,0.1900,0.1900
0.7300,-2.7700,0.1900,0.1900
0.7400,-2.7700,0.1900,0.1900
0.7500,-2.7700,0.1900,0.1900
0.7600,-2.7700,0.1900,0.1900
0.7700,-2.7700,0.1900,0.1900
0.7800,-2.7700,0.1900,0.1900
0.7900,-2.7700,0.1900,0.1900
0.8000,-2.7800,0.1800,0.1800
0.8100,-2.7800,0.1800,0.1800
0.8200,-2.7800,0.1800,0.1800
0.8300,-2.7800,0.1800,0.1800
0.8400,-2.7800,0.1800,0.1800
0.8500,-2.7800,0.1800,0.1800
0.8600,-2.7800,0.1800,0.1800
0.8700,-2.7800,0.1800,0.1800
0.8800,-2.7800,0.1800,0.1800
0.8900,-2.7800,0.1800,0.1800
0.9000,-2.7800,0.1800,0.1800
0.9100,-2.7800,0.1801,0.1801
0.9200,-2.7800,0.1803,0.1803
0.9300,-2.7800,0.1807,0.1807
0.9400,-2.7800,0.1812,0.1812
0.9500,-2.7800,0.1818,0.1818
0.9600,-2.7800,0.1826,0.1826
0.9700,-2.7800,0.1836,0.1836
0.9800,-2.7800,0.1847,0.1847
0.9900,-2.7800,0.1859,0.1859
1.0000,-2.7800,0.1873,0.1873
1.0100,-2.7800,0.1888,0.1888
1.0200,-2.7800,0.1900,0.1900
1.0300,-2.7800,0.1900,0.1900
1.0400,-2.7800,0.1900,0.1900
1.0500,-2.7800,0.1900,0.1900
1.0600,-2.7800,0.1900,0.1900
1.0700,-2.7800,0.1900,0.1900
1.0800,-2.7800,0.1900,0.1900
1.0900,-2.7800,0.1900,0.1900
1.1000,-2.7800,0.1900,0.1900
1.1100,-2.7800,0.1900,0.1900
1.1200,-2.7800,0.1900,0.1900
1.1300,-2.7800,0.1900,0.1900
1.1400,-2.7800,0.1900,0.1900
1.1500,-2.7800,0.1900,0.1900
1.1600,-2.7800,0.1900,0.1900
1.1700,-2.7800,0.1900,0.1900
1.1800,-2.7800,0.1900,0.1900
1.1900,-2.7800,0.1900,0.1900
1.2000,-2.7800,0.1900,0.1900
1.2100,-2.7800,0.1900,0.1900
1.2200,-2.7800,0.1900,0.1900
1.2300,-2.7800,0.1900,0.1900
1.2400,-2.7800,0.1900,0.1900
1.2500,-2.7800,0.1900,0.1900
1.2600,-2.7800,0.1900,0.1900
1.2700,-2.7800,0.1900,0.1900
1.2800,-2.7800,0.1900,0.1900
1.2900,-2.7800,0.1900,0.1900
1.3000,-2.7800,0.1888,0.1888
1.3100,-2.7800,0.1873,0.1873
1.3200,-2.7800,0.1859,0.1859
1.3300,-2.7800,0.1847,0.1847
1.3400,-2.7800,0.1836,0.1836
1.3500,-2.7800,0.1826,0.1826
1.3600,-2.7800,0.1818,0.1818
1.3700,-2.7800,0.1812,0.1812
1.3800,-2.7800,0.1807,0.1807
1.3900,-2.7800,0.1803,0.1803
1.4000,-2.7800,0.1801,0.1801
1.4100,-2.7800,0.1800,0.1800
1.4200,-2.7800,0.1800,0.1800
1.4300,-2.7900,0.1900,0.1900
1.4400,-2.7900,0.1900,0.1900
1.4500,-2.7900,0.1900,0.1900
1.4600,-2.7900,0.1900,0.1900
1.4700,-2.7900,0.1900,0.1900
1.4800,-2.7900,0.1900,0.1900
1.4900,-2.7900,0.1900,0.1900
1.5000,-2.7900,0.1900,0.1900
1.5100,-2.7900,0.1900,0.1900
1.5200,-2.7900,0.1900,0.1900
1.5300,-2.7900,0.1900,0.1900
1.5400,-2.7900,0.1900,0.1900
1.5500,-2.7900,0.1900,0.1900
1.5600,-2.7900,0.1900,0.1900
1.5700,-2.7900,0.1900,0.1900
1.5800,-2.7900,0.1900,0.1900
1.5900,-2.7900,0.1900,0.1900
1.6000,-2.7900,0.1900,0.1900
1.6100,-2.7900,0.1900,0.1900
1.6200,-2.7900,0.1900,0.1900
1.6300,-2.7900,0.1900,0.1900
1.6400,-2.7900,0.1900,0.1900
1.6500,-2.7900,0.1900,0.1900
1.6600,-2.7900,0.1900,0.1900
1.6700,-2.7900,0.1900,0.1900
1.6800,-2.7900,0.1900,0.1900
1.6900,-2.7900,0.1900,0.1900
1.7000,-2.7900,0.1900,0.1900
1.7100,-2.7900,0.1900,0.1900
1.7200,-2.7900,0.1900,0.1900
1.7300,-2.7900,0.1900,0.1900
1.7400,-2.7900,0.1900,0.1900
1.7500,-2.7900,0.1901,0.1901
1.7600,-2.7900,0.1903,0.1903
1.7700,-2.7900,0.1907,0.1907
1.7800,-2.7900,0.1912,0.1912
1.7900,-2.7900,0.1918,0.1918
1.8000,-2.7900,0.1926,0.1926
1.8100,-2.7900,0.1935,0.1935
1.8200,-2.7900,0.1946,0.1946
1.8300,-2.7900,0.1958,0.1958
1.8400,-2.7900,0.1972,0.1972
1.8500,-2.7900,0.1987,0.1987
1.8600,-2.7900,0.2004,0.2004
1.8700,-2.7900,0.2018,0.2018
1.8800,-2.7900,0.2026,0.2026
1.8900,-2.7900,0.2035,0.2035
1.9000,-2.7900,0.2046,0.2046
1.9100,-2.7900,0.2058,0.2058
1.9200,-2.8000,0.1972,0.1972
1.9300,-2.8000,0.1987,0.1987
1.9400,-2.8000,0.2000,0.2000
1.9500,-2.8000,0.2000,0.2000
1.9600,-2.8000,0.2000,0.2000
1.9700,-2.8000,0.2000,0.2000
1.9800,-2.8000,0.2000,0.2000
1.9900,-2.8000,0.2000,0.2000
2.0000,-2.8000,0.2000,0.2000
2.0100,-2.8000,0.2000,0.2000
2.0200,-2.8000,0.2000,0.2000
2.0300,-2.8000,0.2000,0.2000
2.0400,-2.8000,0.2000,0.2000
2.0500,-2.8000,0.2000,0.2000
2.0600,-2.8000,0.2000,0.2000
2.0700,-2.8000,0.2000,0.2000
2.0800,-2.8000,0.2000,0.2000
2.0900,-2.8000,0.2000,0.2000
2.1000,-2.8000,0.2000,0.2000
2.1100,-2.8000,0.2000,0.2000
2.1200,-2.8000,0.2000,0.2000
2.1300,-2.8000,0.2000,0.2000
2.1400,-2.8000,0.2000,0.2000
2.1500,-2.8000,0.2000,0.2000
2.1600,-2.8000,0.2000,0.2000
2.1700,-2.8000,0.2000,0.2000
2.1800,-2.8000,0.2000,0.2000
2.1900,-2.8000,0.2000,0.2000
2.2000,-2.8000,0.2000,0.2000
2.2100,-2.8000,0.2000,0.2000
2.2200,-2.8000,0.2000,0.2000
2.2300,-2.8000,0.2000,0.2000
2.2400,-2.8000,0.2000,0.2000
2.2500,-2.8000,0.2000,0.2000
2.2600,-2.8000,0.2000,0.2000
2.2700,-2.8000,0.2000,0.2000
2.2800,-2.7900,0.2100,0.2100
2.2900,-2.7900,0.2100,0.2100
2.3000,-2.7900,0.2100,0.2100
2.3100,-2.7900,0.2100,0.2100
2.3200,-2.7900,0.2100,0.2100
2.3300,-2.7900,0.2100,0.2100
2.3400,-2.7900,0.2100,0.2100
2.3500,-2.7900,0.2100,0.2100
2.3600,-2.7900,0.2100,0.2100
2.3700,-2.7900,0.2100,0.2100
2.3800,-2.7900,0.2100,0.2100
2.3900,-2.7900,0.2100,0.2100
2.4000,-2.7900,0.2100,0.2100
2.4100,-2.7900,0.2100,0.2100
2.4200,-2.7900,0.2100,0.2100
2.4300,-2.7900,0.2100,0.2100
2.4400,-2.7800,0.2200,0.2200
2.4500,-2.7800,0.2200,0.2200
2.4600,-2.7800,0.2200,0.2200
2.4700,-2.7800,0.2200,0.2200
2.4800,-2.7800,0.2200,0.2200
2.4900,-2.7800,0.2200,0.2200
2.5000,-2.7800,0.2200,0.2200
2.5100,-2.7800,0.2200,0.2200
2.5200,-2.7700,0.2300,0.2300
2.5300,-2.7700,0.2300,0.2300
2.5400,-2.7700,0.2300,0.2300
2.5500,-2.7700,0.2300,0.2300
2.5600,-2.7700,0.2300,0.2300
2.5700,-2.7700,0.2300,0.2300
2.5800,-2.7700,0.2300,0.2300
2.5900,-2.7700,0.2300,0.2300
2.6000,-2.7700,0.2300,0.2300
2.6100,-2.7700,0.2300,0.2300
2.6200,-2.7700,0.2300,0.2300
2.6300,-2.7700,0.2300,0.2300
2.6400,-2.7700,0.2300,0.2300
2.6500,-2.7700,0.2300,0.2300
2.6600,-2.7700,0.2300,0.2300
2.6700,-2.7600,0.2400,0.2400
2.6800,-2.7600,0.2400,0.2400
2.6900,-2.7600,0.2400,0.2400
2.7000,-2.7600,0.2400,0.2400
2.7100,-2.7600,0.2400,0.2400
2.7200,-2.7600,0.2400,0.2400
2.7300,-2.7600,0.2400,0.2400
2.7400,-2.7600,0.2400,0.2400
2.7500,-2.7600,0.2400,0.2400
2.7600,-2.7600,0.2400,0.2400
2.7700,-2.7600,0.2400,0.2400
2.7800,-2.7500,0.2500,0.2500
2.7900,-2.7500,0.2500,0.2500
2.8000,-2.7500,0.2500,0.2500
2.8100,-2.7500,0.2500,0.2500
2.8200,-2.7500,0.2500,0.2500
2.8300,-2.7500,0.2500,0.2500
2.8400,-2.7500,0.2500,0.2500
2.8500,-2.7500,0.2500,0.2500
2.8600,-2.7500,0.2500,0.2500
2.8700,-2.7500,0.2500,0.2500
2.8800,-2.7500,0.2500,0.2500
2.8900,-2.7500,0.2500,0.2500
2.9000,-2.7500,0.2500,0.2500
2.9100,-2.7500,0.2500,0.2500
2.9200,-2.7500,0.2500,0.2500
2.9300,-2.7500,0.2500,0.2500
2.9400,-2.7500,0.2500,0.2500
2.9500,-2.7500,0.2500,0.2500
2.9600,-2.7400,0.2400,0.2400
2.9700,-2.7400,0.2400,0.2400
2.9800,-2.7400,0.2400,0.2400
2.9900,-2.7400,0.2400,0.2400
3.0000,-2.7400,0.2400,0.2400
3.0100,-2.7400,0.2400,0.2400
3.0200,-2.7400,0.2400,0.2400
3.0300,-2.7400,0.2400,0.2400
3.0400,-2.7400,0.2400,0.2400
3.0500,-2.7400,0.2400,0.2400
3.0600,-2.7400,0.2400,0.2400
3.0700,-2.7400,0.2400,0.2400
3.0800,-2.7400,0.2400,0.2400
3.0900,-2.7400,0.2401,0.2401
3.1000,-2.7400,0.2403,0.2403
3.1100,-2.7400,0.2406,0.2406
3.1200,-2.7400,0.2411,0.2411
3.1300,-2.7400,0.2417,0.2417
3.1400,-2.7400,0.2424,0.2424
3.1500,-2.7400,0.2433,0.2433
3.1600,-2.7400,0.2443,0.2443
3.1700,-2.7400,0.2455,0.2455
3.1800,-2.7400,0.2467,0.2467
3.1900,-2.7400,0.2481,0.2481
3.2000,-2.7400,0.2497,0.2497
3.2100,-2.7400,0.2500,0.2500
3.2200,-2.7400,0.2500,0.2500
3.2300,-2.7400,0.2497,0.2497
3.2400,-2.7400,0.2481,0.2481
3.2500,-2.7400,0.2467,0.2467
3.2600,-2.7400,0.2455,0.2455
3.2700,-2.7400,0.2443,0.2443
3.2800,-2.7400,0.2433,0.2433
3.2900,-2.7400,0.2424,0.2424
3.3000,-2.7400,0.2417,0.2417
3.3100,-2.7400,0.2411,0.2411
3.3200,-2.7400,0.2406,0.2406
3.3300,-2.7400,0.2403,0.2403
3.3400,-2.7400,0.2401,0.2401
3.3500,-2.7400,0.2400,0.2400
3.3600,-2.7400,0.2400,0.2400
3.3700,-2.7400,0.2400,0.2400
3.3800,-2.7400,0.2400,0.2400
3.3900,-2.7400,0.2400,0.2400
3.4000,-2.7400,0.2400,0.2400
3.4100,-2.7400,0.2400,0.2400
3.4200,-2.7400,0.2400,0.2400
3.4300,-2.7400,0.2400,0.2400
3.4400,-2.7400,0.2400,0.2400
3.4500,-2.7400,0.2400,0.2400
3.4600,-2.7400,0.2400,0.2400
3.4700,-2.7400,0.2400,0.2400
3.4800,-2.7400,0.2400,0.2400
3.4900,-2.7400,0.2400,0.2400
3.5000,-2.7400,0.2400,0.2400
3.5100,-2.7400,0.2400,0.2400
3.5200,-2.7400,0.2400,0.2400
3.5300,-2.7400,0.2400,0.2400
3.5400,-2.7400,0.2400,0.2400
3.5500,-2.7400,0.2400,0.2400
3.5600,-2.7400,0.2400,0.2400
3.5700,-2.7400,0.2400,0.2400
3.5800,-2.7400,0.2400,0.2400
3.5900,-2.7400,0.2400,0.2400
3.6000,-2.7400,0.2400,0.2400
3.6100,-2.7400,0.2400,0.2400
3.6200,-2.7400,0.2400,0.2400
3.6300,-2.7400,0.2400,0.2400
3.6400,-2.7400,0.2400,0.2400
3.6500,-2.7400,0.2400,0.2400
3.6600,-2.7400,0.2400,0.2400
3.6700,-2.7400,0.2400,0.2400
3.6800,-2.7400,0.2400,0.2400
3.6900,-2.7400,0.2400,0.2400
3.7000,-2.7400,0.2400,0.2400
3.7100,-2.7400,0.2400,0.2400
3.7200,-2.7400,0.2400,0.2400
3.7300,-2.7400,0.2400,0.2400
3.7400,-2.7400,0.2400,0.2400
3.7500,-2.7400,0.2400,0.2400
3.7600,-2.7400,0.2400,0.2400
3.7700,-2.7400,0.2400,0.2400
3.7800,-2.7400,0.2400,0.2400
3.7900,-2.7400,0.2400,0.2400
3.8000,-2.7400,0.2400,0.2400
3.8100,-2.7400,0.2400,0.2400
3.8200,-2.7400,0.2400,0.2400
3.8300,-2.7400,0.2400,0.2400
3.8400,-2.7400,0.2400,0.2400
3.8500,-2.7400,0.2400,0.2400
3.8600,-2.7400,0.2400,0.2400
3.8700,-2.7400,0.2400,0.2400
3.8800,-2.7400,0.2400,0.2400
3.8900,-2.7300,0.2500,0.2500
3.9000,-2.7300,0.2500,0.2500
3.9100,-2.7300,0.2500,0.2500
3.9200,-2.7300,0.2500,0.2500
3.9300,-2.7300,0.2500,0.2500
3.9400,-2.7300,0.2500,0.2500
3.9500,-2.7300,0.2500,0.2500
3.9600,-2.7200,0.2600,0.2600
3.9700,-2.7200,0.2600,0.2600
3.9800,-2.7200,0.2600,0.2600
3.9900,-2.7200,0.2600,0.2600
4.0000,-2.7200,0.2600,0.2600
4.0100,-2.7200,0.2600,0.2600
4.0200,-2.7200,0.2600,0.2600
4.0300,-2.7100,0.2700,0.2700
4.0400,-2.7100,0.2700,0.2700
4.0500,-2.7100,0.2700,0.2700
4.0600,-2.7100,0.2700,0.2700
4.0700,-2.7100,0.2700,0.2700
4.0800,-2.7100,0.2700,0.2700
4.0900,-2.7100,0.2700,0.2700
4.1000,-2.7100,0.2700,0.2700
4.1100,-2.7100,0.2700,0.2700
4.1200,-2.7100,0.2700,0.2700
4.1300,-2.7100,0.2700,0.2700
4.1400,-2.7100,0.2700,0.2700
4.1500,-2.7100,0.2700,0.2700
4.1600,-2.7100,0.2700,0.2700
4.1700,-2.7100,0.2700,0.2700
4.1800,-2.7100,0.2700,0.2700
4.1900,-2.7100,0.2700,0.2700
4.2000,-2.7100,0.2700,0.2700
4.2100,-2.7100,0.2700,0.2700
4.2200,-2.7100,0.2700,0.2700
4.2300,-2.7100,0.2700,0.2700
4.2400,-2.7100,0.2700,0.2700
4.2500,-2.7100,0.2700,0.2700
4.2600,-2.7100,0.2700,0.2700
4.2700,-2.7100,0.2700,0.2700
4.2800,-2.7100,0.2700,0.2700
4.2900,-2.7100,0.2700,0.2700
4.3000,-2.7000,0.2800,0.2800
4.3100,-2.7000,0.2800,0.2800
4.3200,-2.7000,0.2800,0.2800
4.3300,-2.7000,0.2800,0.2800
4.3400,-2.7000,0.2800,0.2800
4.3500,-2.7000,0.2800,0.2800
4.3600,-2.7000,0.2800,0.2800
4.3700,-2.7000,0.2800,0.2800
4.3800,-2.6900,0.2900,0.2900
4.3900,-2.6900,0.2900,0.2900
4.4000,-2.6900,0.2900,0.2900
4.4100,-2.6900,0.2900,0.2900
4.4200,-2.6900,0.2900,0.2900
4.4300,-2.6900,0.2900,0.2900
4.4400,-2.6900,0.2900,0.2900
4.4500,-2.6900,0.2900,0.2900
4.4600,-2.6800,0.3000,0.3000
4.4700,-2.6800,0.3000,0.3000
4.4800,-2.6800,0.3000,0.3000
4.4900,-2.6800,0.3000,0.3000
4.5000,-2.6800,0.3000,0.3000
4.5100,-2.6800,0.3000,0.3000
4.5200,-2.6800,0.3000,0.3000
4.5300,-2.6800,0.3000,0.3000
4.5400,-2.6800,0.3000,0.3000
4.5500,-2.6800,0.3000,0.3000
4.5600,-2.6700,0.3100,0.3100
4.5700,-2.6700,0.3100,0.3100
4.5800,-2.6700,0.3100,0.3100
4.5900,-2.6700,0.3100,0.3100
4.6000,-2.6700,0.3100,0.3100
4.6100,-2.6700,0.3100,0.3100
4.6200,-2.6700,0.3100,0.3100
4.6300,-2.6700,0.3100,0.3100
4.6400,-2.6700,0.3100,0.3100
4.6500,-2.6700,0.3100,0.3100
4.6600,-2.6700,0.3100,0.3100
4.6700,-2.6700,0.3100,0.3100
4.6800,-2.6600,0.3200,0.3200
4.6900,-2.6600,0.3200,0.3200
4.7000,-2.6600,0.3200,0.3200
4.7100,-2.6600,0.3200,0.3200
4.7200,-2.6600,0.3200,0.3200
4.7300,-2.6600,0.3200,0.3200
4.7400,-2.6600,0.3200,0.3200
4.7500,-2.6600,0.3200,0.3200
4.7600,-2.6600,0.3200,0.3200
4.7700,-2.6600,0.3200,0.3200
4.7800,-2.6600,0.3200,0.3200
4.7900,-2.6600,0.3200,0.3200
4.8000,-2.6600,0.3200,0.3200
4.8100,-2.6600,0.3200,0.3200
4.8200,-2.6500,0.3200,0.3200
4.8300,-2.6500,0.3200,0.3200
4.8400,-2.6500,0.3200,0.3200
4.8500,-2.6500,0.3200,0.3200
4.8600,-2.6500,0.3200,0.3200
4.8700,-2.6500,0.3200,0.3200
4.8800,-2.6500,0.3200,0.3200
4.8900,-2.6500,0.3200,0.3200
4.9000,-2.6500,0.3200,0.3200
4.9100,-2.6500,0.3200,0.3200
4.9200,-2.6500,0.3200,0.3200
4.9300,-2.6500,0.3200,0.3200
4.9400,-2.6500,0.3200,0.3200
4.9500,-2.6500,0.3200,0.3200
4.9600,-2.6500,0.3200,0.3200
4.9700,-2.6500,0.3200,0.3200
4.9800,-2.6500,0.3200,0.3200
4.9900,-2.6500,0.3200,0.3200
5.0000,-2.6500,0.3200,0.3200
5.0100,-2.6500,0.3200,0.3200
5.0200,-2.6500,0.3201,0.3201
5.0300,-2.6500,0.3202,0.3202
5.0400,-2.6500,0.3205,0.3205
5.0500,-2.6500,0.3210,0.3210
5.0600,-2.6500,0.3215,0.3215
5.0700,-2.6500,0.3222,0.3222
5.0800,-2.6500,0.3230,0.3230
5.0900,-2.6400,0.3139,0.3139
5.1000,-2.6400,0.3150,0.3150
5.1100,-2.6400,0.3161,0.3161
5.1200,-2.6400,0.3174,0.3174
5.1300,-2.6400,0.3188,0.3188
5.1400,-2.6400,0.3200,0.3200
5.1500,-2.6400,0.3200,0.3200
5.1600,-2.6300,0.3100,0.3100
5.1700,-2.6300,0.3100,0.3100
5.1800,-2.6300,0.3100,0.3100
5.1900,-2.6300,0.3100,0.3100
5.2000,-2.6300,0.3100,0.3100
5.2100,-2.6300,0.3100,0.3100
5.2200,-2.6300,0.3100,0.3100
5.2300,-2.6300,0.3100,0.3100
5.2400,-2.6300,0.3100,0.3100
5.2500,-2.6300,0.3100,0.3100
5.2600,-2.6300,0.3100,0.3100
5.2700,-2.6300,0.3100,0.3100
5.2800,-2.6300,0.3100,0.3100
5.2900,-2.6300,0.3100,0.3100
5.3000,-2.6300,0.3100,0.3100
5.3100,-2.6300,0.3100,0.3100
5.3200,-2.6200,0.3000,0.3000
5.3300,-2.6200,0.3000,0.3000
5.3400,-2.6200,0.3000,0.3000
5.3500,-2.6200,0.3000,0.3000
5.3600,-2.6200,0.3000,0.3000
5.3700,-2.6100,0.2900,0.2900
5.3800,-2.6100,0.2900,0.2900
5.3900,-2.6100,0.2900,0.2900
5.4000,-2.6100,0.2900,0.2900
5.4100,-2.6100,0.2900,0.2900
5.4200,-2.6100,0.2900,0.2900
5.4300,-2.6100,0.2900,0.2900
5.4400,-2.6100,0.2900,0.2900
5.4500,-2.6100,0.2900,0.2900
5.4600,-2.6100,0.2900,0.2900
5.4700,-2.6100,0.2900,0.2900
5.4800,-2.6100,0.2900,0.2900
5.4900,-2.6100,0.2900,0.2900
5.5000,-2.6100,0.2900,0.2900
5.5100,-2.6100,0.2900,0.2900
5.5200,-2.6100,0.2900,0.2900
5.5300,-2.6100,0.2900,0.2900
5.5400,-2.6100,0.2900,0.2900
5.5500,-2.6100,0.2901,0.2901
5.5600,-2.6100,0.2903,0.2903
5.5700,-2.6100,0.2906,0.2906
5.5800,-2.6100,0.2910,0.2910
5.5900,-2.6100,0.2916,0.2916
5.6000,-2.6100,0.2923,0.2923
5.6100,-2.6100,0.2931,0.2931
5.6200,-2.6100,0.2940,0.2940
5.6300,-2.6100,0.2951,0.2951
5.6400,-2.6100,0.2963,0.2963
5.6500,-2.6100,0.2976,0.2976
5.6600,-2.6100,0.2991,0.2991
5.6700,-2.6100,0.3006,0.3006
5.6800,-2.6100,0.3023,0.3023
5.6900,-2.6100,0.3041,0.3041
5.7000,-2.6100,0.3060,0.3060
5.7100,-2.6100,0.3081,0.3081
5.7200,-2.6100,0.3102,0.3102
5.7300,-2.6100,0.3122,0.3122
5.7400,-2.6100,0.3115,0.3115
5.7500,-2.6100,0.3110,0.3110
5.7600,-2.6100,0.3106,0.3106
5.7700,-2.6100,0.3102,0.3102
5.7800,-2.6100,0.3078,0.3078
5.7900,-2.6100,0.3052,0.3052
5.8000,-2.6100,0.3028,0.3028
5.8100,-2.6100,0.3005,0.3005
5.8200,-2.6100,0.2983,0.2983
5.8300,-2.6100,0.2962,0.2962
5.8400,-2.6100,0.2943,0.2943
5.8500,-2.6100,0.2925,0.2925
5.8600,-2.6100,0.2908,0.2908
5.8700,-2.6100,0.2892,0.2892
5.8800,-2.6100,0.2877,0.2877
5.8900,-2.6100,0.2864,0.2864
5.9000,-2.6100,0.2852,0.2852
5.9100,-2.6100,0.2841,0.2841
5.9200,-2.6100,0.2831,0.2831
5.9300,-2.6100,0.2823,0.2823
5.9400,-2.6100,0.2816,0.2816
5.9500,-2.6100,0.2810,0.2810
5.9600,-2.6100,0.2806,0.2806
5.9700,-2.6100,0.2803,0.2803
5.9800,-2.6100,0.2801,0.2801
5.9900,-2.6100,0.2800,0.2800
6.0000,-2.6100,0.2800,0.2800
6.0100,-2.6100,0.2800,0.2800
6.0200,-2.6100,0.2800,0.2800
6.0300,-2.6100,0.2800,0.2800
6.0400,-2.6100,0.2801,0.2801
6.0500,-2.6100,0.2803,0.2803
6.0600,-2.6100,0.2806,0.2806
6.0700,-2.6100,0.2810,0.2810
6.0800,-2.6100,0.2816,0.2816
6.0900,-2.6100,0.2823,0.2823
6.1000,-2.6100,0.2831,0.2831
6.1100,-2.6100,0.2841,0.2841
6.1200,-2.6100,0.2852,0.2852
6.1300,-2.6100,0.2864,0.2864
6.1400,-2.6100,0.2877,0.2877
6.1500,-2.6100,0.2892,0.2892
6.1600,-2.6100,0.2908,0.2908
6.1700,-2.6000,0.3023,0.3023
6.1800,-2.6000,0.3041,0.3041
6.1900,-2.6000,0.3060,0.3060
6.2000,-2.6000,0.3081,0.3081
6.2100,-2.6000,0.3102,0.3102
6.2200,-2.6000,0.3125,0.3125
6.2300,-2.5900,0.3246,0.3246
6.2400,-2.5900,0.3271,0.3271
6.2500,-2.5900,0.3297,0.3297
6.2600,-2.5900,0.3324,0.3324
6.2700,-2.5900,0.3352,0.3352
6.2800,-2.5900,0.3382,0.3382
6.2900,-2.5800,0.3507,0.3507
6.3000,-2.5800,0.3538,0.3538
6.3100,-2.5800,0.3570,0.3570
6.3200,-2.5800,0.3603,0.3603
6.3300,-2.5800,0.3637,0.3637
6.3400,-2.5800,0.3647,0.3647
6.3500,-2.5700,0.3757,0.3757
6.3600,-2.5700,0.3769,0.3769
6.3700,-2.5700,0.3782,0.3782
6.3800,-2.5700,0.3797,0.3797
6.3900,-2.5700,0.3800,0.3800
6.4000,-2.5700,0.3800,0.3800
6.4100,-2.5600,0.3900,0.3900
6.4200,-2.5600,0.3900,0.3900
6.4300,-2.5600,0.3900,0.3900
6.4400,-2.5600,0.3900,0.3900
6.4500,-2.5600,0.3900,0.3900
6.4600,-2.5600,0.3900,0.3900
6.4700,-2.5500,0.4000,0.4000
6.4800,-2.5500,0.4000,0.4000
6.4900,-2.5500,0.4000,0.4000
6.5000,-2.5500,0.4000,0.4000
6.5100,-2.5500,0.4000,0.4000
6.5200,-2.5500,0.4000,0.4000
6.5300,-2.5500,0.4000,0.4000
6.5400,-2.5400,0.4100,0.4100
6.5500,-2.5400,0.4100,0.4100
6.5600,-2.5400,0.4100,0.4100
6.5700,-2.5400,0.4100,0.4100
6.5800,-2.5400,0.4100,0.4100
6.5900,-2.5400,0.4100,0.4100
6.6000,-2.5400,0.4100,0.4100
6.6100,-2.5400,0.4100,0.4100
6.6200,-2.5300,0.4200,0.4200
6.6300,-2.5300,0.4200,0.4200
6.6400,-2.5300,0.4200,0.4200
6.6500,-2.5300,0.4200,0.4200
6.6600,-2.5300,0.4200,0.4200
6.6700,-2.5300,0.4200,0.4200
6.6800,-2.5300,0.4200,0.4200
6.6900,-2.5200,0.4300,0.4300
6.7000,-2.5200,0.4300,0.4300
6.7100,-2.5200,0.4300,0.4300
6.7200,-2.5200,0.4300,0.4300
6.7300,-2.5200,0.4300,0.4300
6.7400,-2.5200,0.4300,0.4300
6.7500,-2.5200,0.4300,0.4300
6.7600,-2.5200,0.4300,0.4300
6.7700,-2.5200,0.4300,0.4300
6.7800,-2.5200,0.4300,0.4300
6.7900,-2.5200,0.4300,0.4300
6.8000,-2.5200,0.4300,0.4300
6.8100,-2.5200,0.4300,0.4300
6.8200,-2.5200,0.4300,0.4300
6.8300,-2.5100,0.4400,0.4400
6.8400,-2.5100,0.4400,0.4400
6.8500,-2.5100,0.4400,0.4400
6.8600,-2.5100,0.4400,0.4400
6.8700,-2.5100,0.4400,0.4400
6.8800,-2.5100,0.4390,0.4390
6.8900,-2.5000,0.4400,0.4400
6.9000,-2.5000,0.4400,0.4400
6.9100,-2.5000,0.4400,0.4400
6.9200,-2.5000,0.4400,0.4400
6.9300,-2.5000,0.4400,0.4400
6.9400,-2.5000,0.4400,0.4400
6.9500,-2.5000,0.4400,0.4400
6.9600,-2.5000,0.4400,0.4400
6.9700,-2.5000,0.4390,0.4390
6.9800,-2.4900,0.4300,0.4300
6.9900,-2.4900,0.4300,0.4300
7.0000,-2.4900,0.4300,0.4300
7.0100,-2.4900,0.4300,0.4300
7.0200,-2.4900,0.4300,0.4300
7.0300,-2.4800,0.4200,0.4200
7.0400,-2.4800,0.4200,0.4200
7.0500,-2.4800,0.4200,0.4200
7.0600,-2.4800,0.4200,0.4200
7.0700,-2.4800,0.4200,0.4200
7.0800,-2.4800,0.4200,0.4200
7.0900,-2.4800,0.4200,0.4200
7.1000,-2.4800,0.4200,0.4200
7.1100,-2.4800,0.4200,0.4200
7.1200,-2.4800,0.4200,0.4200
7.1300,-2.4700,0.4100,0.4100
7.1400,-2.4700,0.4100,0.4100
7.1500,-2.4700,0.4100,0.4100
7.1600,-2.4700,0.4100,0.4100
7.1700,-2.4700,0.4100,0.4100
7.1800,-2.4700,0.4100,0.4100
7.1900,-2.4700,0.4100,0.4100
7.2000,-2.4700,0.4100,0.4100
7.2100,-2.4700,0.4100,0.4100
7.2200,-2.4700,0.4100,0.4100
7.2300,-2.4700,0.4100,0.4100
7.2400,-2.4700,0.4100,0.4100
7.2500,-2.4700,0.4100,0.4100
