# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.3400,-0.1440,0.4800,0.4800
-0.3520,-0.1560,0.4897,0.4897
-0.3640,-0.1680,0.4978,0.4978
-0.3760,-0.1680,0.4948,0.4948
-0.3880,-0.1800,0.5037,0.5037
-0.4000,-0.1920,0.5131,0.5131
-0.4120,-0.2040,0.5228,0.5228
-0.4120,-0.2160,0.5346,0.5346
-0.4240,-0.2280,0.5448,0.5448
-0.4360,-0.2400,0.5553,0.5553
-0.4480,-0.2520,0.5641,0.5641
-0.4480,-0.2640,0.5584,0.5584
-0.4600,-0.2760,0.5635,0.5635
-0.4600,-0.2880,0.5582,0.5582
-0.4720,-0.3000,0.5641,0.5641
-0.4720,-0.3120,0.5594,0.5594
-0.4840,-0.3240,0.5660,0.5660
-0.4840,-0.3360,0.5618,0.5618
-0.4960,-0.3480,0.5692,0.5692
-0.5080,-0.3600,0.5770,0.5770
-0.5080,-0.3720,0.5736,0.5736
-0.5080,-0.3840,0.5705,0.5705
-0.5200,-0.3960,0.5792,0.5792
-0.5200,-0.4080,0.5766,0.5766
-0.5320,-0.4200,0.5852,0.5852
-0.5320,-0.4320,0.5821,0.5821
-0.5440,-0.4440,0.5909,0.5909
-0.5440,-0.4560,0.5884,0.5884
-0.5440,-0.4680,0.5860,0.5860
-0.5560,-0.4800,0.5958,0.5958
-0.5560,-0.4920,0.5940,0.5940
-0.5560,-0.5040,0.5924,0.5924
-0.5680,-0.5160,0.6030,0.6030
-0.5680,-0.5280,0.6019,0.6019
-0.5680,-0.5400,0.6011,0.6011
-0.5800,-0.5520,0.6125,0.6125
-0.5800,-0.5640,0.6121,0.6121
-0.5920,-0.5760,0.6240,0.6240
-0.5920,-0.5880,0.6240,0.6240
-0.5920,-0.6000,0.6240,0.6240
-0.6040,-0.6120,0.6360,0.6360
-0.6040,-0.6240,0.6360,0.6360
-0.6040,-0.6360,0.6360,0.6360
-0.6160,-0.6480,0.6480,0.6480
-0.6160,-0.6600,0.6480,0.6480
-0.6160,-0.6720,0.6480,0.6480
-0.6280,-0.6840,0.6600,0.6600
-0.6280,-0.6960,0.6601,0.6601
-0.6400,-0.7080,0.6724,0.6724
-0.6400,-0.7200,0.6730,0.6730
-0.6400,-0.7320,0.6737,0.6737
-0.6400,-0.7440,0.6747,0.6747
-0.6400,-0.7560,0.6758,0.6758
-0.6280,-0.7680,0.6653,0.6653
-0.6280,-0.7800,0.6669,0.6669
-0.6280,-0.7920,0.6688,0.6688
-0.6160,-0.8040,0.6590,0.6590
-0.6160,-0.8160,0.6610,0.6610
-0.6040,-0.8280,0.6498,0.6498
-0.6040,-0.8400,0.6508,0.6508
-0.6040,-0.8520,0.6520,0.6520
-0.5920,-0.8640,0.6415,0.6415
-0.5920,-0.8760,0.6432,0.6432
-0.5920,-0.8880,0.6451,0.6451
-0.5800,-0.9000,0.6354,0.6354
-0.5800,-0.9120,0.6378,0.6378
-0.5800,-0.9240,0.6404,0.6404
-0.5680,-0.9360,0.6316,0.6316
-0.5680,-0.9480,0.6346,0.6346
-0.5560,-0.9600,0.6264,0.6264
-0.5560,-0.9720,0.6300,0.6300
-0.5560,-0.9840,0.6337,0.6337
-0.5440,-0.9960,0.6264,0.6264
-0.5440,-1.0080,0.6307,0.6307
-0.5440,-1.0200,0.6351,0.6351
-0.5320,-1.0320,0.6287,0.6287
-0.5320,-1.0440,0.6336,0.6336
-0.5320,-1.0560,0.6387,0.6387
-0.5200,-1.0680,0.6333,0.6333
-0.5200,-1.0800,0.6387,0.6387
-0.5200,-1.0920,0.6440,0.6440
-0.5080,-1.1040,0.6387,0.6387
-0.4960,-1.1160,0.6333,0.6333
-0.4960,-1.1280,0.6387,0.6387
-0.4840,-1.1400,0.6333,0.6333
-0.4840,-1.1520,0.6388,0.6388
-0.4840,-1.1640,0.6445,0.6445
-0.4720,-1.1760,0.6401,0.6401
-0.4600,-1.1880,0.6360,0.6360
-0.4480,-1.2000,0.6324,0.6324
-0.4360,-1.2120,0.6292,0.6292
-0.4240,-1.2240,0.6264,0.6264
-0.4240,-1.2360,0.6240,0.6240
-0.4120,-1.2480,0.6177,0.6177
-0.4000,-1.2600,0.6111,0.6111
-0.3880,-1.2720,0.6039,0.6039
-0.3760,-1.2840,0.5972,0.5972
-0.3640,-1.2960,0.5909,0.5909
-0.3520,-1.3080,0.5851,0.5851
-0.3400,-1.3080,0.5903,0.5903
-0.3280,-1.3200,0.5851,0.5851
-0.3160,-1.3200,0.5903,0.5903
-0.3040,-1.3320,0.5852,0.5852
-0.2920,-1.3440,0.5805,0.5805
-0.2800,-1.3560,0.5751,0.5751
-0.2680,-1.3560,0.5800,0.5800
-0.2560,-1.3680,0.5742,0.5742
-0.2440,-1.3680,0.5766,0.5766
-0.2320,-1.3800,0.5676,0.5676
-0.2200,-1.3920,0.5589,0.5589
-0.2080,-1.4040,0.5506,0.5506
-0.1960,-1.4040,0.5541,0.5541
-0.1840,-1.4160,0.5465,0.5465
-0.1720,-1.4160,0.5506,0.5506
-0.1600,-1.4280,0.5437,0.5437
-0.1480,-1.4280,0.5483,0.5483
-0.1360,-1.4400,0.5423,0.5423
-0.1240,-1.4400,0.5474,0.5474
-0.1120,-1.4400,0.5528,0.5528
-0.1000,-1.4520,0.5465,0.5465
-0.0880,-1.4520,0.5506,0.5506
-0.0760,-1.4640,0.5437,0.5437
-0.0640,-1.4640,0.5483,0.5483
-0.0520,-1.4640,0.5532,0.5532
-0.0400,-1.4640,0.5528,0.5528
-0.0280,-1.4760,0.5528,0.5528
-0.0160,-1.4760,0.5532,0.5532
-0.0040,-1.4760,0.5483,0.5483
0.0080,-1.4880,0.5549,0.5549
0.0200,-1.4880,0.5506,0.5506
0.0320,-1.4880,0.5465,0.5465
0.0440,-1.5000,0.5532,0.5532
0.0560,-1.5000,0.5483,0.5483
0.0680,-1.5120,0.5549,0.5549
0.0800,-1.5120,0.5506,0.5506
0.0920,-1.5240,0.5578,0.5578
0.1040,-1.5240,0.5541,0.5541
0.1160,-1.5360,0.5582,0.5582
0.1280,-1.5360,0.5578,0.5578
0.1400,-1.5480,0.5582,0.5582
0.1520,-1.5480,0.5618,0.5618
0.1640,-1.5600,0.5584,0.5584
0.1760,-1.5600,0.5641,0.5641
0.1880,-1.5600,0.5621,0.5621
0.2000,-1.5600,0.5584,0.5584
0.2120,-1.5720,0.5635,0.5635
0.2240,-1.5720,0.5582,0.5582
0.2360,-1.5720,0.5528,0.5528
0.2480,-1.5840,0.5582,0.5582
0.2600,-1.5840,0.5532,0.5532
0.2720,-1.5960,0.5594,0.5594
0.2840,-1.5960,0.5549,0.5549
0.2960,-1.6080,0.5618,0.5618
0.3080,-1.6080,0.5578,0.5578
0.3200,-1.6200,0.5655,0.5655
0.3320,-1.6200,0.5621,0.5621
0.3440,-1.6320,0.5705,0.5705
0.3560,-1.6320,0.5676,0.5676
0.3680,-1.6440,0.5766,0.5766
0.3800,-1.6560,0.5860,0.5860
0.3920,-1.6560,0.5816,0.5816
0.4040,-1.6680,0.5885,0.5885
0.4160,-1.6800,0.5929,0.5929
0.4280,-1.6920,0.5904,0.5904
0.4400,-1.7040,0.5885,0.5885
0.4520,-1.7160,0.5870,0.5870
0.4640,-1.7280,0.5860,0.5860
0.4760,-1.7400,0.5855,0.5855
0.4880,-1.7520,0.5855,0.5855
0.5000,-1.7640,0.5800,0.5800
0.5120,-1.7760,0.5742,0.5742
0.5240,-1.7880,0.5690,0.5690
0.5360,-1.8000,0.5641,0.5641
0.5480,-1.8120,0.5598,0.5598
0.5600,-1.8240,0.5559,0.5559
0.5600,-1.8360,0.5625,0.5625
0.5720,-1.8480,0.5594,0.5594
0.5720,-1.8600,0.5660,0.5660
0.5840,-1.8720,0.5625,0.5625
0.5960,-1.8840,0.5594,0.5594
0.6080,-1.8960,0.5568,0.5568
0.6080,-1.9080,0.5611,0.5611
0.6200,-1.9200,0.5584,0.5584
0.6320,-1.9320,0.5537,0.5537
0.6440,-1.9440,0.5495,0.5495
0.6560,-1.9560,0.5458,0.5458
0.6560,-1.9680,0.5525,0.5525
0.6680,-1.9800,0.5496,0.5496
0.6680,-1.9920,0.5532,0.5532
0.6800,-2.0040,0.5547,0.5547
0.6800,-2.0160,0.5473,0.5473
0.6920,-2.0280,0.5496,0.5496
0.6920,-2.0400,0.5427,0.5427
0.7040,-2.0520,0.5458,0.5458
0.7160,-2.0640,0.5495,0.5495
0.7160,-2.0760,0.5433,0.5433
0.7280,-2.0880,0.5478,0.5478
0.7400,-2.1000,0.5528,0.5528
0.7400,-2.1120,0.5474,0.5474
0.7520,-2.1240,0.5532,0.5532
0.7640,-2.1360,0.5594,0.5594
0.7640,-2.1480,0.5537,0.5537
0.7640,-2.1600,0.5478,0.5478
0.7760,-2.1720,0.5528,0.5528
0.7880,-2.1840,0.5582,0.5582
0.7880,-2.1960,0.5528,0.5528
0.7880,-2.2080,0.5474,0.5474
0.8000,-2.2200,0.5528,0.5528
0.8000,-2.2320,0.5474,0.5474
0.8120,-2.2440,0.5532,0.5532
0.8120,-2.2560,0.5483,0.5483
0.8240,-2.2680,0.5549,0.5549
0.8240,-2.2800,0.5506,0.5506
0.8240,-2.2920,0.5465,0.5465
0.8360,-2.3040,0.5541,0.5541
0.8480,-2.3160,0.5621,0.5621
0.8480,-2.3280,0.5589,0.5589
0.8600,-2.3400,0.5676,0.5676
0.8600,-2.3520,0.5649,0.5649
0.8720,-2.3640,0.5731,0.5731
0.8720,-2.3760,0.5692,0.5692
0.8840,-2.3880,0.5770,0.5770
0.8840,-2.4000,0.5731,0.5731
0.8960,-2.4120,0.5806,0.5806
0.9080,-2.4240,0.5885,0.5885
0.9080,-2.4360,0.5852,0.5852
0.9080,-2.4480,0.5821,0.5821
0.9080,-2.4600,0.5792,0.5792
0.9200,-2.4720,0.5884,0.5884
0.9200,-2.4840,0.5860,0.5860
0.9200,-2.4960,0.5839,0.5839
0.9200,-2.5080,0.5821,0.5821
0.9320,-2.5200,0.5920,0.5920
0.9320,-2.5320,0.5885,0.5885
0.9320,-2.5440,0.5852,0.5852
0.9320,-2.5560,0.5821,0.5821
0.9440,-2.5680,0.5909,0.5909
0.9440,-2.5800,0.5884,0.5884
0.9560,-2.5920,0.5978,0.5978
0.9560,-2.6040,0.5958,0.5958
0.9560,-2.6160,0.5940,0.5940
0.9680,-2.6280,0.6035,0.6035
0.9680,-2.6400,0.6000,0.6000
0.9680,-2.6520,0.5968,0.5968
0.9800,-2.6640,0.5958,0.5958
0.9800,-2.6760,0.5920,0.5920
0.9800,-2.6880,0.5885,0.5885
0.9800,-2.7000,0.5852,0.5852
0.9800,-2.7120,0.5821,0.5821
