# x_m,y_m,w_tr_right_m,w_tr_left_m
-2.9900,-11.4500,1.1000,1.1000
-2.9400,-11.4500,1.1000,1.1000
-2.8900,-11.4500,1.1000,1.1000
-2.8400,-11.5000,1.1511,1.1511
-2.7900,-11.5000,1.1543,1.1543
-2.7400,-11.4500,1.1102,1.1102
-2.6900,-11.4500,1.1180,1.1180
-2.6400,-11.4500,1.1281,1.1281
-2.5900,-11.4500,1.1402,1.1402
-2.5400,-11.4000,1.1068,1.1068
-2.4900,-11.4000,1.1236,1.1236
-2.4400,-11.4000,1.1424,1.1424
-2.3900,-11.3500,1.1180,1.1180
-2.3400,-11.3500,1.1413,1.1413
-2.2900,-11.3500,1.1662,1.1662
-2.2400,-11.3500,1.1885,1.1885
-2.1900,-11.3500,1.2083,1.2083
-2.1400,-11.3000,1.1853,1.1853
-2.0900,-11.2500,1.1662,1.1662
-2.0400,-11.2500,1.1927,1.1927
-1.9900,-11.2000,1.1800,1.1800
-1.9400,-11.1500,1.1630,1.1630
-1.8900,-11.1000,1.1413,1.1413
-1.8400,-11.0500,1.1180,1.1180
-1.7900,-11.0000,1.0966,1.0966
-1.7900,-10.9500,1.1180,1.1180
-1.7400,-10.9000,1.0977,1.0977
-1.6900,-10.8500,1.0817,1.0817
-1.6900,-10.8000,1.1011,1.1011
-1.6400,-10.7500,1.1011,1.1011
-1.5900,-10.7000,1.0966,1.0966
-1.5400,-10.6500,1.0689,1.0689
-1.4900,-10.6000,1.0308,1.0308
-1.4400,-10.5500,0.9962,0.9962
-1.3900,-10.5000,0.9618,0.9618
-1.3400,-10.4500,0.9220,0.9220
-1.3400,-10.4000,0.9341,0.9341
-1.2900,-10.3500,0.9014,0.9014
-1.2900,-10.3000,0.9192,0.9192
-1.2900,-10.2500,0.9394,0.9394
-1.2400,-10.2000,0.9179,0.9179
-1.2400,-10.1500,0.9394,0.9394
-1.2400,-10.1000,0.9301,0.9301
-1.1900,-10.0500,0.9434,0.9434
-1.1900,-10.0000,0.9179,0.9179
-1.1400,-9.9500,0.9394,0.9394
-1.1400,-9.9000,0.9192,0.9192
-1.0900,-9.8500,0.9487,0.9487
-1.0400,-9.8000,0.9192,0.9192
-0.9900,-9.7500,0.8944,0.8944
-0.9400,-9.7000,0.8746,0.8746
-0.9400,-9.6500,0.9000,0.9000
-0.9400,-9.6000,0.9014,0.9014
-0.8900,-9.5500,0.8559,0.8559
-0.8400,-9.5000,0.8139,0.8139
-0.8400,-9.4500,0.8246,0.8246
-0.8400,-9.4000,0.8382,0.8382
-0.7900,-9.3500,0.8078,0.8078
-0.7900,-9.3000,0.8276,0.8276
-0.7900,-9.2500,0.8276,0.8276
-0.7400,-9.2000,0.8276,0.8276
-0.7400,-9.1500,0.8382,0.8382
-0.6900,-9.1000,0.8276,0.8276
-0.6900,-9.0500,0.8500,0.8500
-0.6400,-9.0000,0.8322,0.8322
-0.6400,-8.9500,0.8322,0.8322
-0.5900,-8.9000,0.8500,0.8500
-0.5900,-8.8500,0.8201,0.8201
-0.5400,-8.8000,0.8322,0.8322
-0.5400,-8.7500,0.8062,0.8062
-0.4900,-8.7000,0.8276,0.8276
-0.4400,-8.6500,0.8500,0.8500
-0.4400,-8.6000,0.8382,0.8382
-0.3900,-8.5500,0.8000,0.8000
-0.3400,-8.5000,0.7517,0.7517
-0.2900,-8.4500,0.7071,0.7071
-0.2900,-8.4000,0.7159,0.7159
-0.2900,-8.3500,0.7280,0.7280
-0.2900,-8.3000,0.7433,0.7433
-0.2900,-8.2500,0.7566,0.7566
-0.2400,-8.2000,0.7159,0.7159
-0.2400,-8.1500,0.7280,0.7280
-0.2400,-8.1000,0.7433,0.7433
-0.1900,-8.0500,0.7159,0.7159
-0.1900,-8.0000,0.7382,0.7382
-0.1900,-7.9500,0.7382,0.7382
-0.1900,-7.9000,0.7159,0.7159
-0.1400,-7.8500,0.7382,0.7382
-0.1400,-7.8000,0.7159,0.7159
-0.0900,-7.7500,0.7433,0.7433
-0.0900,-7.7000,0.7280,0.7280
-0.0400,-7.6500,0.7649,0.7649
0.0100,-7.6000,0.7280,0.7280
0.0600,-7.5500,0.6964,0.6964
0.0600,-7.5000,0.7000,0.7000
0.1100,-7.4500,0.6500,0.6500
0.1100,-7.4000,0.6500,0.6500
0.1600,-7.3500,0.6021,0.6021
0.1600,-7.3000,0.6083,0.6083
0.1600,-7.2500,0.6185,0.6185
0.2100,-7.2000,0.5852,0.5852
0.2100,-7.1500,0.6042,0.6042
0.2100,-7.1000,0.6185,0.6185
0.2100,-7.0500,0.6042,0.6042
0.2600,-7.0000,0.6042,0.6042
0.2600,-6.9500,0.6103,0.6103
0.3100,-6.9000,0.6103,0.6103
0.3100,-6.8500,0.6042,0.6042
0.3100,-6.8000,0.5831,0.5831
0.3600,-6.7500,0.6042,0.6042
0.4100,-6.7000,0.6042,0.6042
0.4100,-6.6500,0.6185,0.6185
0.4100,-6.6000,0.6042,0.6042
0.4600,-6.5500,0.6185,0.6185
0.4600,-6.5000,0.6042,0.6042
0.5100,-6.4500,0.6042,0.6042
0.5100,-6.4000,0.6042,0.6042
0.5100,-6.3500,0.5852,0.5852
0.5100,-6.3000,0.5701,0.5701
0.5600,-6.2500,0.6083,0.6083
0.5600,-6.2000,0.6021,0.6021
0.6100,-6.1500,0.6042,0.6042
0.6100,-6.1000,0.6265,0.6265
0.6600,-6.0500,0.6042,0.6042
