# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.7180,-0.9320,0.4699,0.4699
-0.7180,-0.9260,0.4694,0.4694
-0.7180,-0.9200,0.4690,0.4690
-0.7180,-0.9140,0.4686,0.4686
-0.7240,-0.9080,0.4743,0.4743
-0.7240,-0.9020,0.4742,0.4742
-0.7240,-0.8960,0.4740,0.4740
-0.7240,-0.8900,0.4740,0.4740
-0.7300,-0.8840,0.4800,0.4800
-0.7300,-0.8780,0.4800,0.4800
-0.7300,-0.8720,0.4800,0.4800
-0.7300,-0.8660,0.4800,0.4800
-0.7360,-0.8600,0.4860,0.4860
-0.7360,-0.8540,0.4860,0.4860
-0.7360,-0.8480,0.4860,0.4860
-0.7420,-0.8420,0.4920,0.4920
-0.7420,-0.8360,0.4920,0.4920
-0.7420,-0.8300,0.4920,0.4920
-0.7480,-0.8240,0.4980,0.4980
-0.7480,-0.8180,0.4980,0.4980
-0.7480,-0.8120,0.4980,0.4980
-0.7540,-0.8060,0.5040,0.5040
-0.7540,-0.8000,0.5040,0.5040
-0.7600,-0.7940,0.5100,0.5100
-0.7600,-0.7880,0.5100,0.5100
-0.7600,-0.7820,0.5100,0.5100
-0.7660,-0.7760,0.5160,0.5160
-0.7660,-0.7700,0.5160,0.5160
-0.7720,-0.7640,0.5220,0.5220
-0.7720,-0.7580,0.5220,0.5220
-0.7780,-0.7520,0.5280,0.5280
-0.7780,-0.7460,0.5280,0.5280
-0.7780,-0.7400,0.5280,0.5280
-0.7780,-0.7340,0.5280,0.5280
-0.7840,-0.7280,0.5340,0.5340
-0.7840,-0.7220,0.5340,0.5340
-0.7840,-0.7160,0.5340,0.5340
-0.7900,-0.7100,0.5400,0.5400
-0.7900,-0.7040,0.5400,0.5400
-0.7900,-0.6980,0.5401,0.5401
-0.7900,-0.6920,0.5403,0.5403
-0.7900,-0.6860,0.5405,0.5405
-0.7900,-0.6800,0.5408,0.5408
-0.7900,-0.6740,0.5412,0.5412
-0.7900,-0.6680,0.5416,0.5416
