# x_m,y_m,w_tr_right_m,w_tr_left_m
2.7280,-0.1440,0.6682,0.6682
2.7370,-0.1440,0.6675,0.6675
2.7460,-0.1440,0.6670,0.6670
2.7550,-0.1440,0.6665,0.6665
2.7640,-0.1440,0.6662,0.6662
2.7730,-0.1440,0.6661,0.6661
2.7820,-0.1440,0.6660,0.6660
2.7910,-0.1440,0.6660,0.6660
2.8000,-0.1440,0.6660,0.6660
2.8090,-0.1440,0.6660,0.6660
2.8180,-0.1440,0.6660,0.6660
2.8270,-0.1440,0.6660,0.6660
2.8360,-0.1440,0.6660,0.6660
2.8450,-0.1440,0.6660,0.6660
2.8540,-0.1440,0.6660,0.6660
2.8630,-0.1440,0.6660,0.6660
2.8720,-0.1440,0.6660,0.6660
2.8810,-0.1440,0.6660,0.6660
2.8900,-0.1440,0.6660,0.6660
2.8990,-0.1440,0.6660,0.6660
2.9080,-0.1440,0.6660,0.6660
2.9170,-0.1440,0.6660,0.6660
2.9260,-0.1440,0.6660,0.6660
2.9350,-0.1440,0.6660,0.6660
2.9440,-0.1440,0.6660,0.6660
2.9530,-0.1440,0.6660,0.6660
2.9620,-0.1440,0.6660,0.6660
2.9710,-0.1440,0.6660,0.6660
2.9800,-0.1440,0.6660,0.6660
2.9890,-0.1440,0.6660,0.6660
2.9980,-0.1440,0.6660,0.6660
3.0070,-0.1440,0.6660,0.6660
3.0160,-0.1440,0.6660,0.6660
3.0250,-0.1440,0.6660,0.6660
3.0340,-0.1440,0.6660,0.6660
3.0430,-0.1440,0.6660,0.6660
3.0520,-0.1440,0.6660,0.6660
3.0610,-0.1440,0.6660,0.6660
3.0700,-0.1440,0.6660,0.6660
3.0790,-0.1440,0.6660,0.6660
3.0880,-0.1440,0.6660,0.6660
3.0970,-0.1440,0.6660,0.6660
3.1060,-0.1440,0.6660,0.6660
3.1150,-0.1440,0.6660,0.6660
3.1240,-0.1440,0.6660,0.6660
3.1330,-0.1440,0.6658,0.6658
3.1420,-0.1440,0.6644,0.6644
3.1510,-0.1440,0.6631,0.6631
3.1600,-0.1440,0.6620,0.6620
3.1690,-0.1440,0.6609,0.6609
3.1780,-0.1440,0.6600,0.6600
3.1870,-0.1440,0.6592,0.6592
3.1960,-0.1440,0.6585,0.6585
3.2050,-0.1530,0.6490,0.6490
3.2140,-0.1530,0.6486,0.6486
3.2230,-0.1530,0.6482,0.6482
3.2320,-0.1530,0.6481,0.6481
3.2410,-0.1530,0.6480,0.6480
3.2500,-0.1530,0.6480,0.6480
3.2590,-0.1530,0.6481,0.6481
3.2680,-0.1530,0.6482,0.6482
3.2770,-0.1530,0.6486,0.6486
3.2860,-0.1530,0.6490,0.6490
3.2950,-0.1530,0.6496,0.6496
3.3040,-0.1530,0.6502,0.6502
3.3130,-0.1530,0.6511,0.6511
3.3220,-0.1530,0.6520,0.6520
3.3310,-0.1530,0.6530,0.6530
3.3400,-0.1530,0.6542,0.6542
3.3490,-0.1530,0.6555,0.6555
3.3580,-0.1530,0.6569,0.6569
3.3670,-0.1530,0.6585,0.6585
3.3760,-0.1530,0.6601,0.6601
3.3850,-0.1530,0.6619,0.6619
3.3940,-0.1530,0.6631,0.6631
3.4030,-0.1530,0.6644,0.6644
3.4120,-0.1530,0.6658,0.6658
3.4210,-0.1530,0.6660,0.6660
3.4300,-0.1530,0.6660,0.6660
3.4390,-0.1530,0.6660,0.6660
3.4480,-0.1530,0.6660,0.6660
3.4570,-0.1530,0.6660,0.6660
3.4660,-0.1530,0.6660,0.6660
3.4750,-0.1530,0.6660,0.6660
3.4840,-0.1530,0.6660,0.6660
3.4930,-0.1530,0.6660,0.6660
3.5020,-0.1530,0.6660,0.6660
3.5110,-0.1530,0.6660,0.6660
3.5200,-0.1530,0.6660,0.6660
3.5290,-0.1530,0.6660,0.6660
3.5380,-0.1530,0.6660,0.6660
3.5470,-0.1530,0.6660,0.6660
3.5560,-0.1530,0.6660,0.6660
3.5650,-0.1530,0.6660,0.6660
3.5740,-0.1530,0.6660,0.6660
3.5830,-0.1530,0.6660,0.6660
3.5920,-0.1530,0.6660,0.6660
3.6010,-0.1530,0.6660,0.6660
3.6100,-0.1530,0.6660,0.6660
3.6190,-0.1530,0.6660,0.6660
3.6280,-0.1530,0.6658,0.6658
3.6370,-0.1530,0.6644,0.6644
3.6460,-0.1530,0.6631,0.6631
3.6550,-0.1530,0.6620,0.6620
3.6640,-0.1530,0.6609,0.6609
3.6730,-0.1530,0.6600,0.6600
3.6820,-0.1530,0.6592,0.6592
3.6910,-0.1530,0.6585,0.6585
3.7000,-0.1530,0.6580,0.6580
3.7090,-0.1530,0.6576,0.6576
3.7180,-0.1530,0.6572,0.6572
3.7270,-0.1530,0.6571,0.6571
3.7360,-0.1530,0.6570,0.6570
3.7450,-0.1530,0.6570,0.6570
3.7540,-0.1530,0.6570,0.6570
3.7630,-0.1530,0.6570,0.6570
3.7720,-0.1530,0.6570,0.6570
3.7810,-0.1530,0.6570,0.6570
3.7900,-0.1530,0.6570,0.6570
3.7990,-0.1530,0.6570,0.6570
3.8080,-0.1530,0.6570,0.6570
3.8170,-0.1530,0.6570,0.6570
3.8260,-0.1530,0.6570,0.6570
3.8350,-0.1530,0.6570,0.6570
3.8440,-0.1530,0.6570,0.6570
3.8530,-0.1620,0.6570,0.6570
3.8620,-0.1620,0.6570,0.6570
3.8710,-0.1530,0.6571,0.6571
3.8800,-0.1530,0.6572,0.6572
3.8890,-0.1530,0.6576,0.6576
3.8980,-0.1530,0.6580,0.6580
3.9070,-0.1530,0.6585,0.6585
3.9160,-0.1530,0.6592,0.6592
3.9250,-0.1440,0.6511,0.6511
3.9340,-0.1440,0.6520,0.6520
3.9430,-0.1440,0.6530,0.6530
3.9520,-0.1440,0.6542,0.6542
3.9610,-0.1350,0.6466,0.6466
3.9700,-0.1350,0.6481,0.6481
3.9790,-0.1350,0.6496,0.6496
3.9880,-0.1260,0.6425,0.6425
3.9970,-0.1260,0.6443,0.6443
4.0060,-0.1260,0.6462,0.6462
4.0150,-0.1170,0.6396,0.6396
4.0240,-0.1170,0.6418,0.6418
4.0330,-0.1170,0.6441,0.6441
4.0420,-0.1080,0.6379,0.6379
4.0510,-0.1080,0.6405,0.6405
4.0600,-0.1080,0.6432,0.6432
4.0690,-0.0990,0.6375,0.6375
4.0780,-0.0990,0.6405,0.6405
4.0870,-0.0990,0.6436,0.6436
4.0960,-0.0900,0.6379,0.6379
4.1050,-0.0900,0.6405,0.6405
4.1140,-0.0900,0.6432,0.6432
4.1230,-0.0810,0.6375,0.6375
4.1320,-0.0810,0.6405,0.6405
4.1410,-0.0810,0.6436,0.6436
4.1500,-0.0810,0.6468,0.6468
4.1590,-0.0720,0.6418,0.6418
4.1680,-0.0720,0.6452,0.6452
4.1770,-0.0720,0.6488,0.6488
4.1860,-0.0720,0.6520,0.6520
4.1950,-0.0630,0.6468,0.6468
4.2040,-0.0630,0.6501,0.6501
4.2130,-0.0630,0.6535,0.6535
4.2220,-0.0630,0.6571,0.6571
4.2310,-0.0540,0.6520,0.6520
4.2400,-0.0540,0.6552,0.6552
4.2490,-0.0540,0.6585,0.6585
4.2580,-0.0540,0.6619,0.6619
4.2670,-0.0540,0.6653,0.6653
4.2760,-0.0540,0.6689,0.6689
4.2850,-0.0540,0.6726,0.6726
4.2940,-0.0450,0.6682,0.6682
4.3030,-0.0450,0.6722,0.6722
4.3120,-0.0450,0.6762,0.6762
4.3210,-0.0450,0.6740,0.6740
4.3300,-0.0360,0.6765,0.6765
4.3390,-0.0360,0.6716,0.6716
4.3480,-0.0360,0.6669,0.6669
4.3570,-0.0270,0.6699,0.6699
4.3660,-0.0270,0.6653,0.6653
4.3750,-0.0180,0.6687,0.6687
4.3840,-0.0090,0.6724,0.6724
4.3930,-0.0090,0.6682,0.6682
4.4020,0.0000,0.6722,0.6722
4.4110,0.0000,0.6682,0.6682
4.4200,0.0090,0.6726,0.6726
4.4290,0.0180,0.6772,0.6772
4.4380,0.0180,0.6736,0.6736
4.4470,0.0270,0.6785,0.6785
4.4560,0.0270,0.6752,0.6752
4.4650,0.0360,0.6805,0.6805
4.4740,0.0450,0.6860,0.6860
4.4830,0.0540,0.6916,0.6916
4.4920,0.0630,0.6937,0.6937
4.5010,0.0720,0.6916,0.6916
4.5100,0.0810,0.6890,0.6890
4.5190,0.0900,0.6865,0.6865
4.5280,0.0990,0.6842,0.6842
4.5370,0.1080,0.6822,0.6822
4.5370,0.1170,0.6876,0.6876
4.5460,0.1260,0.6860,0.6860
4.5460,0.1350,0.6833,0.6833
4.5550,0.1440,0.6845,0.6845
4.5640,0.1530,0.6860,0.6860
4.5640,0.1620,0.6804,0.6804
4.5730,0.1710,0.6822,0.6822
4.5730,0.1800,0.6769,0.6769
4.5820,0.1890,0.6791,0.6791
4.5820,0.1980,0.6740,0.6740
4.5910,0.2070,0.6765,0.6765
4.6000,0.2160,0.6792,0.6792
4.6090,0.2250,0.6822,0.6822
4.6090,0.2340,0.6776,0.6776
4.6180,0.2430,0.6810,0.6810
4.6180,0.2520,0.6766,0.6766
4.6270,0.2610,0.6803,0.6803
4.6360,0.2700,0.6842,0.6842
4.6450,0.2790,0.6854,0.6854
4.6450,0.2880,0.6842,0.6842
4.6540,0.2970,0.6836,0.6836
4.6540,0.3060,0.6845,0.6845
4.6630,0.3150,0.6798,0.6798
4.6720,0.3240,0.6721,0.6721
4.6720,0.3330,0.6733,0.6733
4.6810,0.3420,0.6658,0.6658
4.6810,0.3510,0.6662,0.6662
4.6810,0.3600,0.6665,0.6665
4.6900,0.3690,0.6580,0.6580
4.6900,0.3780,0.6585,0.6585
4.6900,0.3870,0.6592,0.6592
4.6900,0.3960,0.6600,0.6600
4.6900,0.4050,0.6609,0.6609
4.6990,0.4140,0.6530,0.6530
4.6990,0.4230,0.6542,0.6542
4.6990,0.4320,0.6555,0.6555
4.6990,0.4410,0.6569,0.6569
4.6990,0.4500,0.6570,0.6570
4.6990,0.4590,0.6570,0.6570
4.7080,0.4680,0.6480,0.6480
4.7080,0.4770,0.6480,0.6480
4.7080,0.4860,0.6480,0.6480
4.7080,0.4950,0.6480,0.6480
4.7080,0.5040,0.6480,0.6480
4.7080,0.5130,0.6480,0.6480
4.7170,0.5220,0.6391,0.6391
4.7170,0.5310,0.6393,0.6393
4.7170,0.5400,0.6396,0.6396
4.7170,0.5490,0.6400,0.6400
4.7170,0.5580,0.6370,0.6370
4.7170,0.5670,0.6335,0.6335
4.7170,0.5760,0.6301,0.6301
4.7260,0.5850,0.6316,0.6316
4.7260,0.5940,0.6310,0.6310
4.7260,0.6030,0.6290,0.6290
4.7260,0.6120,0.6261,0.6261
4.7260,0.6210,0.6233,0.6233
4.7260,0.6300,0.6207,0.6207
4.7350,0.6390,0.6210,0.6210
4.7350,0.6480,0.6210,0.6210
4.7350,0.6570,0.6210,0.6210
4.7350,0.6660,0.6200,0.6200
4.7350,0.6750,0.6179,0.6179
4.7350,0.6840,0.6160,0.6160
4.7350,0.6930,0.6142,0.6142
4.7350,0.7020,0.6126,0.6126
4.7350,0.7110,0.6111,0.6111
4.7350,0.7200,0.6097,0.6097
4.7350,0.7290,0.6084,0.6084
4.7350,0.7380,0.6073,0.6073
4.7350,0.7470,0.6063,0.6063
4.7350,0.7560,0.6054,0.6054
4.7350,0.7650,0.6047,0.6047
4.7350,0.7740,0.6041,0.6041
